days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
132,2020-05-30,132,Other high contact ,2355323.8,2292993.2,1069.3,36.6,0.0,62936.8,86588.4,0.0,11813.1,607.2,62294.0,0.0,1.0,1186.3,1.149,1.149,139.9,76.5,139.9,17.881,0.0,0.0,1.4,76.5,63.4,1127.0,0.0,0.0,1.0,0.0,0.027,1919.0
133,2020-05-31,133,Other high contact ,2355322.5,2292992.1,1057.4,21.6,0.0,62937.9,87755.3,0.0,11875.4,608.5,62308.9,0.0,1.0,1166.9,1.149,1.149,62.4,0.0,62.4,14.85,0.0,0.0,1.3,0.0,62.4,1108.5,0.0,0.0,1.0,0.0,0.027,1920.0
134,2020-06-01,134,Other high contact ,2355321.3,2292990.9,1052.8,20.4,0.0,62939.1,88915.4,0.0,11937.4,609.7,62310.0,0.0,1.0,1160.1,1.149,1.149,62.0,0.0,62.0,1.138,0.0,0.0,1.2,0.0,62.0,1102.1,0.0,0.0,1.0,0.0,0.027,1920.0
135,2020-06-02,135,Other high contact ,2355320.2,2292989.8,1050.3,19.3,0.0,62940.2,90015.9,0.0,11996.2,610.8,62311.2,0.0,1.0,1100.5,1.149,1.149,58.8,0.0,58.8,1.138,0.0,0.0,1.1,0.0,58.8,1045.5,0.0,0.0,1.0,0.0,0.027,1920.0
136,2020-06-03,136,Other high contact ,2355319.2,2292988.6,1043.8,18.3,0.0,62941.4,91018.8,0.0,12049.8,611.8,62312.3,0.0,1.0,1002.9,1.149,1.149,53.6,0.0,53.6,1.138,0.0,0.0,1.0,0.0,53.6,952.7,0.0,0.0,1.0,0.0,0.027,1921.0
137,2020-06-04,137,Other high contact ,2355318.3,2292987.5,998.3,17.4,0.0,62942.5,92252.1,0.0,12115.7,612.7,62313.4,0.0,1.0,1233.4,1.149,1.149,65.9,0.0,65.9,1.138,0.0,0.0,0.9,0.0,65.9,1171.7,0.0,0.0,1.0,0.0,0.027,1921.0
138,2020-06-05,138,Other high contact ,2355317.4,2292986.3,944.9,16.5,0.0,62943.7,93302.1,0.0,12171.8,613.6,62314.6,0.0,1.0,1049.9,1.149,1.149,56.1,0.0,56.1,1.138,0.0,0.0,0.9,0.0,56.1,997.4,0.0,0.0,1.0,0.0,0.027,1921.0
139,2020-06-06,139,Other high contact ,2355316.6,2292985.2,888.2,15.7,0.0,62944.8,94384.8,0.0,12229.7,614.4,62315.7,0.0,1.0,1082.7,1.149,1.149,57.9,0.0,57.9,1.138,0.0,0.0,0.8,0.0,57.9,1028.6,0.0,0.0,1.0,0.0,0.027,1921.0
140,2020-06-07,140,Other high contact ,2355315.8,2292984.0,858.2,15.0,0.0,62946.0,95489.5,0.0,12288.7,615.2,62316.9,0.0,1.0,1104.7,1.149,1.149,59.0,0.0,59.0,1.138,0.0,0.0,0.7,0.0,59.0,1049.5,0.0,0.0,1.0,0.0,0.027,1921.0
141,2020-06-08,141,Other high contact ,2355315.2,2292982.9,789.7,14.3,0.0,62947.1,96601.2,0.0,12348.1,615.8,62318.0,0.0,1.0,1111.7,1.149,1.149,59.4,0.0,59.4,1.138,0.0,0.0,0.7,0.0,59.4,1056.1,-0.0,0.0,1.0,0.0,0.027,1923.0
142,2020-06-09,142,Other high contact ,2355314.5,2292981.7,715.7,13.7,0.0,62948.3,97808.9,0.0,12412.7,616.5,62319.1,0.0,1.0,1207.7,1.149,1.149,64.5,0.0,64.5,1.138,0.0,0.0,0.6,0.0,64.5,1147.3,0.0,0.0,1.0,0.0,0.027,1934.0
143,2020-06-10,143,Other high contact ,2355314.0,2292980.6,725.9,13.1,0.0,62949.4,99154.0,0.0,12484.6,617.0,62320.3,0.0,1.0,1345.2,1.149,1.149,71.9,0.0,71.9,1.138,0.0,0.0,0.6,0.0,71.9,1277.9,0.0,0.0,1.0,0.0,0.027,1936.0
144,2020-06-11,144,Other high contact ,2355313.4,2292979.4,738.2,12.6,0.0,62950.6,100533.1,0.0,12558.3,617.6,62321.4,0.0,1.0,1379.1,1.149,1.149,73.7,0.0,73.7,1.138,0.0,0.0,0.5,0.0,73.7,1310.1,0.0,0.0,1.0,0.0,0.027,1937.0
145,2020-06-12,145,Other high contact ,2355313.2,2292978.3,754.2,12.4,0.0,62951.7,101922.6,0.0,12632.5,617.8,62322.5,0.0,1.0,1389.5,1.149,1.149,74.3,0.0,74.3,1.138,0.0,0.0,0.3,0.0,74.3,1320.0,0.0,0.0,1.0,0.0,0.027,1938.0
146,2020-06-13,146,Other high contact ,2355313.0,2292977.1,778.4,12.2,0.0,62952.9,103369.7,0.0,12709.8,618.0,62323.7,0.0,1.0,1447.1,1.149,1.149,77.3,0.0,77.3,1.138,0.0,0.0,0.2,0.0,77.3,1374.7,0.0,0.0,1.0,0.0,0.027,1938.0
147,2020-06-14,147,Other high contact ,2355312.8,2292976.0,794.4,12.0,0.0,62954.0,104889.6,0.0,12791.1,618.2,62324.8,0.0,1.0,1519.9,1.149,1.149,81.2,0.0,81.2,1.138,0.0,0.0,0.2,0.0,81.2,1443.9,0.0,0.0,1.0,0.0,0.027,1938.0
148,2020-06-15,148,Other high contact ,2355312.6,2292974.8,821.2,11.8,0.0,62955.2,106431.3,0.0,12873.4,618.4,62326.0,0.0,1.0,1541.7,1.149,1.149,82.4,0.0,82.4,1.138,0.0,0.0,0.2,0.0,82.4,1464.7,0.0,0.0,1.0,0.0,0.027,1939.0
149,2020-06-16,149,Other high contact ,2355312.4,2292973.7,848.1,11.7,0.0,62956.3,108006.3,0.0,12957.6,618.6,62327.1,0.0,1.0,1575.0,1.149,1.149,84.2,0.0,84.2,1.138,0.0,0.0,0.1,0.0,84.2,1496.2,0.0,0.0,1.0,0.0,0.027,1954.0
150,2020-06-17,150,Other high contact ,2355312.4,2292972.5,880.7,11.7,0.0,62957.5,109710.6,0.0,13048.7,618.6,62328.2,0.0,1.0,1704.3,1.149,1.149,91.1,0.0,91.1,1.138,0.0,0.0,0.0,0.0,91.1,1619.0,0.0,0.0,1.0,0.0,0.027,1956.0
151,2020-06-18,151,Other high contact ,2355312.4,2292971.4,923.4,11.7,0.0,62958.6,111610.0,0.0,13150.2,618.6,62329.4,0.0,1.0,1899.4,1.149,1.149,101.5,0.0,101.5,1.138,0.0,0.0,0.0,0.0,101.5,1804.5,0.0,0.0,1.0,0.0,0.027,1956.0
152,2020-06-19,152,Other high contact ,2355312.4,2292970.2,965.4,11.7,0.0,62959.8,113591.1,0.0,13256.0,618.6,62330.5,0.0,1.0,1981.1,1.149,1.149,105.9,0.0,105.9,1.138,0.0,0.0,0.0,0.0,105.9,1882.1,0.0,0.0,1.0,0.0,0.027,1956.0
153,2020-06-20,153,Other high contact ,2355312.4,2292969.1,1005.6,11.7,0.0,62960.9,115675.1,0.0,13367.4,618.6,62331.6,0.0,1.0,2084.0,1.149,1.149,111.4,0.0,111.4,1.138,0.0,0.0,0.0,0.0,111.4,1979.8,0.0,0.0,1.0,0.0,0.027,1956.0
154,2020-06-21,154,Other high contact ,2355312.4,2292967.9,1044.4,11.7,0.0,62962.1,117766.6,0.0,13479.2,618.6,62332.8,0.0,1.0,2091.6,1.149,1.149,111.8,0.0,111.8,1.138,0.0,0.0,0.0,0.0,111.8,1987.0,0.0,0.0,1.0,0.0,0.027,1956.0
155,2020-06-22,155,Other high contact ,2355312.4,2292966.8,1081.8,11.7,0.0,62963.2,119844.0,0.0,13590.2,618.6,62333.9,0.0,1.0,2077.4,1.149,1.149,111.0,0.0,111.0,1.138,0.0,0.0,0.0,0.0,111.0,1973.5,0.0,0.0,1.0,0.0,0.027,1956.0
156,2020-06-23,156,Other high contact ,2355312.4,2292965.6,1118.4,11.7,0.0,62964.4,121961.3,0.0,13703.3,618.6,62335.1,0.0,1.0,2117.3,1.149,1.149,113.1,0.0,113.1,1.138,0.0,0.0,0.0,0.0,113.1,2011.4,0.0,0.0,1.0,0.0,0.027,1956.0
157,2020-06-24,157,Other high contact ,2355312.3,2292964.5,1149.5,11.7,0.0,62965.5,124047.8,0.0,13814.8,618.7,62336.2,0.0,1.0,2086.5,1.149,1.149,111.5,0.0,111.5,1.138,0.0,0.0,0.0,0.0,111.5,1982.2,0.0,0.0,1.0,0.0,0.027,1958.0
158,2020-06-25,158,Other high contact ,2355312.3,2292963.3,1179.1,11.7,0.0,62966.7,126128.1,0.0,13926.0,618.7,62337.3,0.0,1.0,2080.4,1.149,1.149,111.2,0.0,111.2,1.138,0.0,0.0,0.0,0.0,111.2,1976.4,0.0,0.0,1.0,0.0,0.027,1958.0
159,2020-06-26,159,Other high contact ,2355312.3,2292962.2,1213.3,11.7,0.0,62967.8,128328.2,0.0,14043.6,618.7,62338.5,0.0,1.0,2200.0,1.149,1.149,117.6,0.0,117.6,1.138,0.0,0.0,0.0,0.0,117.6,2090.0,0.0,0.0,1.0,0.0,0.027,1962.0
160,2020-06-27,160,Other high contact ,2355312.3,2292961.0,1244.4,11.7,0.0,62969.0,130597.2,0.0,14164.8,618.7,62339.6,0.0,1.0,2269.0,1.149,1.149,121.3,0.0,121.3,1.138,0.0,0.0,0.0,0.0,121.3,2155.6,0.0,0.0,1.0,0.0,0.027,1962.0
161,2020-06-28,161,Other high contact ,2355312.3,2292959.9,1270.2,11.7,0.0,62970.1,132961.8,0.0,14291.2,618.7,62340.7,0.0,1.0,2364.6,1.149,1.149,126.4,0.0,126.4,1.138,0.0,0.0,0.0,0.0,126.4,2246.3,0.0,0.0,1.0,0.0,0.027,1962.0
162,2020-06-29,162,Other high contact ,2355312.3,2292958.7,1295.9,11.7,0.0,62971.3,135404.4,0.0,14421.7,618.7,62341.9,0.0,1.0,2442.6,1.149,1.149,130.5,0.0,130.5,1.138,0.0,0.0,0.0,0.0,130.5,2320.5,0.0,0.0,1.0,0.0,0.027,1962.0
163,2020-06-30,163,Other high contact ,2355312.3,2292957.6,1303.6,11.7,0.0,62972.4,137610.2,0.0,14539.6,618.7,62343.0,0.0,1.0,2205.8,1.149,1.149,117.9,0.0,117.9,1.138,0.0,0.0,0.0,0.0,117.9,2095.5,0.0,0.0,1.0,0.0,0.027,1963.0
164,2020-07-01,164,Other high contact ,2355312.3,2292956.4,1328.7,11.7,0.0,62973.6,140152.4,0.0,14675.4,618.7,62344.2,0.0,1.0,2542.2,1.149,1.149,135.9,0.0,135.9,1.138,0.0,0.0,0.0,0.0,135.9,2415.1,0.0,0.0,1.0,0.0,0.027,1965.0
165,2020-07-02,165,Other high contact ,2355312.3,2292955.3,1330.4,11.7,0.0,62974.7,142241.2,0.0,14787.0,618.7,62345.3,0.0,1.0,2088.8,1.149,1.149,111.6,0.0,111.6,1.138,0.0,0.0,0.0,0.0,111.6,1984.3,0.0,0.0,1.0,0.0,0.027,1965.0
166,2020-07-03,166,Other high contact ,2355312.2,2292954.1,1305.6,11.7,0.0,62975.9,143871.9,0.0,14874.2,618.8,62346.4,0.0,1.0,1630.8,1.149,1.149,87.1,0.0,87.1,1.138,0.0,0.0,0.0,0.0,87.1,1549.2,0.0,0.0,1.0,0.0,0.027,1965.0
167,2020-07-04,167,Other high contact ,2355312.2,2292953.0,1259.1,11.7,0.0,62977.0,145068.2,0.0,14938.1,618.8,62347.6,0.0,1.0,1196.3,1.149,1.149,63.9,0.0,63.9,1.138,0.0,0.0,0.0,0.0,63.9,1136.5,-0.0,0.0,1.0,0.0,0.027,1965.0
168,2020-07-05,168,Other high contact ,2355312.2,2292951.8,1195.5,11.7,0.0,62978.2,145939.0,0.0,14984.6,618.8,62348.7,0.0,1.0,870.8,1.149,1.149,46.5,0.0,46.5,1.138,0.0,0.0,0.0,0.0,46.5,827.3,-0.0,0.0,1.0,0.0,0.027,1965.0
169,2020-07-06,169,Other high contact ,2355312.2,2292950.7,1117.2,11.7,0.0,62979.3,146651.9,0.0,15022.7,618.8,62349.9,0.0,1.0,712.9,1.149,1.149,38.1,0.0,38.1,1.138,0.0,0.0,0.0,0.0,38.1,677.2,0.0,0.0,1.0,0.0,0.027,1965.0
170,2020-07-07,170,Other high contact ,2355312.2,2292949.5,1035.3,11.7,0.0,62980.5,147364.8,0.0,15060.8,618.8,62351.0,0.0,1.0,712.9,1.149,1.149,38.1,0.0,38.1,1.138,0.0,0.0,0.0,0.0,38.1,677.2,0.0,0.0,1.0,0.0,0.027,1966.0
171,2020-07-08,171,Other high contact ,2355312.2,2292948.4,910.1,11.7,0.0,62981.6,147364.8,0.0,15060.8,618.8,62352.1,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,1966.0
172,2020-07-09,172,Other high contact ,2355312.2,2292947.2,780.9,11.7,0.0,62982.8,147364.8,0.0,15060.8,618.8,62353.3,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,1966.0
173,2020-07-10,173,Other high contact ,2355312.2,2292946.1,864.0,11.7,0.0,62983.9,151104.3,0.0,15260.7,618.8,62354.4,0.0,1.0,3739.5,1.149,1.149,199.8,0.0,199.8,1.138,0.0,0.0,0.0,0.0,199.8,3552.6,0.0,0.0,1.0,0.0,0.027,1966.0
174,2020-07-11,174,Other high contact ,2355312.2,2292944.9,929.3,11.7,0.0,62985.1,154843.9,0.0,15460.5,618.8,62355.5,0.0,1.0,3739.5,1.149,1.149,199.8,0.0,199.8,1.138,0.0,0.0,0.0,0.0,199.8,3552.6,0.0,0.0,1.0,0.0,0.027,1968.0
175,2020-07-12,175,Other high contact ,2355312.1,2292943.8,1049.3,11.7,0.0,62986.2,159157.2,0.0,15691.0,618.9,62356.7,0.0,1.0,4313.4,1.149,1.149,230.5,0.0,230.5,1.138,0.0,0.0,0.0,0.0,230.5,4097.7,0.0,0.0,1.0,0.0,0.027,1968.0
176,2020-07-13,176,Other high contact ,2355312.1,2292942.6,1193.5,11.7,0.0,62987.4,163470.6,0.0,15921.5,618.9,62357.8,0.0,1.0,4313.4,1.149,1.149,230.5,0.0,230.5,1.138,0.0,0.0,0.0,0.0,230.5,4097.7,0.0,0.0,1.0,0.0,0.027,1968.0
177,2020-07-14,177,Other high contact ,2355312.1,2292941.5,1376.3,11.7,0.0,62988.5,168076.6,0.0,16167.6,618.9,62359.0,0.0,1.0,4606.0,1.149,1.149,246.1,0.0,246.1,1.138,0.0,0.0,0.0,0.0,246.1,4375.7,0.0,0.0,1.0,0.0,0.027,1968.0
178,2020-07-15,178,Other high contact ,2355312.1,2292940.3,1598.4,11.7,0.0,62989.7,173095.1,0.0,16435.8,618.9,62360.1,0.0,1.0,5018.5,1.149,1.149,268.2,0.0,268.2,1.138,0.0,0.0,0.0,0.0,268.2,4767.6,0.0,0.0,1.0,0.0,0.027,1968.0
179,2020-07-16,179,Other high contact ,2355312.1,2292939.2,1847.3,11.7,0.0,62990.8,178458.3,0.0,16722.4,618.9,62361.2,0.0,1.0,5363.2,1.149,1.149,286.6,0.0,286.6,1.138,0.0,0.0,0.0,0.0,286.6,5095.1,0.0,0.0,1.0,0.0,0.027,1969.0
180,2020-07-17,180,Other high contact ,2355312.1,2292938.0,1912.7,11.7,0.0,62992.0,180387.0,0.0,16825.4,618.9,62362.4,0.0,1.0,1928.7,1.149,1.149,103.1,0.0,103.1,1.138,0.0,0.0,0.0,0.0,103.1,1832.3,0.0,0.0,1.0,0.0,0.027,1969.0
181,2020-07-18,181,Other high contact ,2355312.1,2292936.9,2030.9,11.7,0.0,62993.1,182599.8,0.0,16943.7,618.9,62363.5,0.0,1.0,2212.8,1.149,1.149,118.2,0.0,118.2,1.138,0.0,0.0,0.0,0.0,118.2,2102.2,0.0,0.0,1.0,0.0,0.027,1969.0
182,2020-07-19,182,Other high contact ,2355312.1,2292935.7,2129.2,11.7,0.0,62994.3,184439.8,0.0,17042.0,618.9,62364.6,0.0,1.0,1840.0,1.149,1.149,98.3,0.0,98.3,1.138,0.0,0.0,0.0,0.0,98.3,1748.0,0.0,0.0,1.0,0.0,0.027,1969.0
183,2020-07-20,183,Other high contact ,2355312.1,2292934.6,2033.1,11.7,0.0,62995.4,186343.5,0.0,17143.7,618.9,62365.8,0.0,1.0,1903.7,1.149,1.149,101.7,0.0,101.7,1.138,0.0,0.0,0.0,0.0,101.7,1808.5,0.0,0.0,1.0,0.0,0.027,1971.0
184,2020-07-21,184,Other high contact ,2355312.0,2292933.4,1931.7,11.7,0.0,62996.6,188149.2,0.0,17240.2,619.0,62366.9,0.0,1.0,1805.7,1.149,1.149,96.5,0.0,96.5,1.138,0.0,0.0,0.0,0.0,96.5,1715.5,0.0,0.0,1.0,0.0,0.027,1972.0
185,2020-07-22,185,Other high contact ,2355312.0,2292932.3,1777.9,11.7,0.0,62997.7,189542.4,0.0,17314.7,619.0,62368.1,0.0,1.0,1393.2,1.149,1.149,74.5,0.0,74.5,1.138,0.0,0.0,0.0,0.0,74.5,1323.6,0.0,0.0,1.0,0.0,0.027,1972.0
186,2020-07-23,186,Other high contact ,2355312.0,2292931.2,1605.7,11.7,0.0,62998.8,190590.9,0.0,17370.7,619.0,62369.2,0.0,1.0,1048.5,1.149,1.149,56.0,0.0,56.0,1.138,0.0,0.0,0.0,0.0,56.0,996.1,0.0,0.0,1.0,0.0,0.027,1975.0
187,2020-07-24,187,Other high contact ,2355312.0,2292930.0,1448.7,11.7,0.0,63000.0,192212.9,0.0,17457.4,619.0,62370.3,0.0,1.0,1622.0,1.149,1.149,86.7,0.0,86.7,1.138,0.0,0.0,0.0,0.0,86.7,1540.9,0.0,0.0,1.0,0.0,0.027,1977.0
188,2020-07-25,188,Other high contact ,2355312.0,2292928.9,1267.3,11.7,0.0,63001.1,193786.6,0.0,17541.5,619.0,62371.5,0.0,1.0,1573.7,1.149,1.149,84.1,0.0,84.1,1.138,0.0,0.0,0.0,0.0,84.1,1495.0,0.0,0.0,1.0,0.0,0.027,1977.0
189,2020-07-26,189,Other high contact ,2355312.0,2292927.7,1066.2,11.7,0.0,63002.3,195334.8,0.0,17624.2,619.0,62372.6,0.0,1.0,1548.1,1.149,1.149,82.7,0.0,82.7,1.138,0.0,0.0,0.0,0.0,82.7,1470.7,-0.0,0.0,1.0,0.0,0.027,1977.0
190,2020-07-27,190,Other high contact ,2355312.0,2292926.6,1048.0,11.7,0.0,63003.4,196903.4,0.0,17708.0,619.0,62373.7,0.0,1.0,1568.7,1.149,1.149,83.8,0.0,83.8,1.138,0.0,0.0,0.0,0.0,83.8,1490.2,0.0,0.0,1.0,0.0,0.027,1978.0
191,2020-07-28,191,Other high contact ,2355312.0,2292925.4,1015.2,11.7,0.0,63004.6,198480.0,0.0,17792.3,619.0,62374.9,0.0,1.0,1576.6,1.149,1.149,84.2,0.0,84.2,1.138,0.0,0.0,0.0,0.0,84.2,1497.8,0.0,0.0,1.0,0.0,0.027,1978.0
192,2020-07-29,192,Other high contact ,2355312.0,2292924.3,1020.4,11.7,0.0,63005.7,200399.8,0.0,17894.9,619.0,62376.0,0.0,1.0,1919.8,1.149,1.149,102.6,0.0,102.6,1.138,0.0,0.0,0.0,0.0,102.6,1823.8,0.0,0.0,1.0,0.0,0.027,1979.0
193,2020-07-30,193,Other high contact ,2355311.9,2292923.1,1038.6,11.7,0.0,63006.9,202626.3,0.0,18013.9,619.1,62377.2,0.0,1.0,2226.5,1.149,1.149,119.0,0.0,119.0,1.138,0.0,0.0,0.0,0.0,119.0,2115.1,0.0,0.0,1.0,0.0,0.027,1980.0
194,2020-07-31,194,Other high contact ,2355311.9,2292922.0,1031.0,11.7,0.0,63008.0,204271.7,0.0,18101.8,619.1,62378.3,0.0,1.0,1645.4,1.149,1.149,87.9,0.0,87.9,1.138,0.0,0.0,0.0,0.0,87.9,1563.1,0.0,0.0,1.0,0.0,0.027,1981.0
195,2020-08-01,195,Other high contact ,2355311.9,2292920.8,1046.8,11.7,0.0,63009.2,205947.3,0.0,18191.3,619.1,62379.4,0.0,1.0,1675.6,1.149,1.149,89.5,0.0,89.5,1.138,0.0,0.0,0.0,0.0,89.5,1591.8,0.0,0.0,1.0,0.0,0.027,1981.0
196,2020-08-02,196,Other high contact ,2355311.9,2292919.7,1080.2,11.7,0.0,63010.3,207610.7,0.0,18280.2,619.1,62380.6,0.0,1.0,1663.4,1.149,1.149,88.9,0.0,88.9,1.138,0.0,0.0,0.0,0.0,88.9,1580.2,-0.0,0.0,1.0,0.0,0.027,1981.0
197,2020-08-03,197,Other high contact ,2355311.9,2292918.5,1083.3,11.7,0.0,63011.5,209274.9,0.0,18369.1,619.1,62381.7,0.0,1.0,1664.2,1.149,1.149,88.9,0.0,88.9,1.138,0.0,0.0,0.0,0.0,88.9,1581.0,0.0,0.0,1.0,0.0,0.027,1981.0
198,2020-08-04,198,Other high contact ,2355311.9,2292917.4,1088.0,11.7,0.0,63012.6,210921.0,0.0,18457.1,619.1,62382.9,0.0,1.0,1646.1,1.149,1.149,88.0,0.0,88.0,1.138,0.0,0.0,0.0,0.0,88.0,1563.8,0.0,0.0,1.0,0.0,0.027,1981.0
199,2020-08-05,199,Other high contact ,2355311.9,2292916.2,1075.8,11.7,0.0,63013.8,212223.8,0.0,18526.7,619.1,62384.0,0.0,1.0,1302.9,1.149,1.149,69.6,0.0,69.6,1.138,0.0,0.0,0.0,0.0,69.6,1237.7,0.0,0.0,1.0,0.0,0.027,1984.0
200,2020-08-06,200,Other high contact ,2355311.9,2292915.1,1079.7,11.7,0.0,63014.9,213851.4,0.0,18613.7,619.1,62385.1,0.0,1.0,1627.6,1.149,1.149,87.0,0.0,87.0,1.138,0.0,0.0,0.0,0.0,87.0,1546.2,0.0,0.0,1.0,0.0,0.027,1985.0
201,2020-08-07,201,Other high contact ,2355311.9,2292913.9,1082.0,11.7,0.0,63016.1,215455.7,0.0,18699.4,619.1,62386.3,0.0,1.0,1604.3,1.149,1.149,85.7,0.0,85.7,1.138,0.0,0.0,0.0,0.0,85.7,1524.1,0.0,0.0,1.0,0.0,0.027,1986.0
202,2020-08-08,202,Other high contact ,2355311.8,2292912.8,1067.0,11.7,0.0,63017.2,217075.3,0.0,18786.0,619.2,62387.4,0.0,1.0,1619.6,1.149,1.149,86.5,0.0,86.5,1.138,0.0,0.0,0.0,0.0,86.5,1538.6,0.0,0.0,1.0,0.0,0.027,1986.0
203,2020-08-09,203,Other high contact ,2355311.8,2292911.6,1037.7,11.7,0.0,63018.4,218732.5,0.0,18874.5,619.2,62388.5,0.0,1.0,1657.2,1.149,1.149,88.6,0.0,88.6,1.138,0.0,0.0,0.0,0.0,88.6,1574.3,0.0,0.0,1.0,0.0,0.027,1986.0
204,2020-08-10,204,Other high contact ,2355311.8,2292910.5,1039.5,11.7,0.0,63019.5,220394.7,0.0,18963.4,619.2,62389.7,0.0,1.0,1662.2,1.149,1.149,88.8,0.0,88.8,1.138,0.0,0.0,0.0,0.0,88.8,1579.1,-0.0,0.0,1.0,0.0,0.027,1987.0
205,2020-08-11,205,Other high contact ,2355311.8,2292909.3,1040.8,11.7,0.0,63020.7,222078.7,0.0,19053.3,619.2,62390.8,0.0,1.0,1684.0,1.149,1.149,90.0,0.0,90.0,1.138,0.0,0.0,0.0,0.0,90.0,1599.8,0.0,0.0,1.0,0.0,0.027,1990.0
206,2020-08-12,206,Other high contact ,2355311.8,2292908.2,1060.1,11.7,0.0,63021.8,224086.7,0.0,19160.7,619.2,62392.0,0.0,1.0,2008.0,1.149,1.149,107.3,0.0,107.3,1.138,0.0,0.0,0.0,0.0,107.3,1907.6,0.0,0.0,1.0,0.0,0.027,1991.0
207,2020-08-13,207,Other high contact ,2355311.8,2292907.0,1060.9,11.7,0.0,63023.0,225749.2,0.0,19249.5,619.2,62393.1,0.0,1.0,1662.5,1.149,1.149,88.8,0.0,88.8,1.138,0.0,0.0,0.0,0.0,88.8,1579.3,0.0,0.0,1.0,0.0,0.027,1991.0
208,2020-08-14,208,Other high contact ,2355311.8,2292905.9,1064.8,11.7,0.0,63024.1,227451.8,0.0,19340.5,619.2,62394.2,0.0,1.0,1702.6,1.149,1.149,91.0,0.0,91.0,1.138,0.0,0.0,0.0,0.0,91.0,1617.5,0.0,0.0,1.0,0.0,0.027,1991.0
209,2020-08-15,209,Other high contact ,2355311.8,2292904.7,1088.2,11.7,0.0,63025.3,229180.7,0.0,19432.9,619.2,62395.4,0.0,1.0,1728.9,1.149,1.149,92.4,0.0,92.4,1.138,0.0,0.0,0.0,0.0,92.4,1642.5,0.0,0.0,1.0,0.0,0.027,1991.0
210,2020-08-16,210,Other high contact ,2355311.7,2292903.6,1083.8,11.7,0.0,63026.4,230708.8,0.0,19514.5,619.3,62396.5,0.0,1.0,1528.1,1.149,1.149,81.7,0.0,81.7,1.138,0.0,0.0,0.0,0.0,81.7,1451.7,-0.0,0.0,1.0,0.0,0.027,1991.0
211,2020-08-17,211,Other high contact ,2355311.7,2292902.4,1095.0,11.7,0.0,63027.6,232507.2,0.0,19610.6,619.3,62397.6,0.0,1.0,1798.4,1.149,1.149,96.1,0.0,96.1,1.138,0.0,0.0,0.0,0.0,96.1,1708.5,0.0,0.0,1.0,0.0,0.027,1991.0
212,2020-08-18,212,Other high contact ,2355311.7,2292901.3,1107.7,11.7,0.0,63028.7,234348.6,0.0,19709.0,619.3,62398.8,0.0,1.0,1841.3,1.149,1.149,98.4,0.0,98.4,1.138,0.0,0.0,0.0,0.0,98.4,1749.2,0.0,0.0,1.0,0.0,0.027,1992.0
213,2020-08-19,213,Other high contact ,2355311.7,2292900.1,1125.8,11.7,0.0,63029.9,236328.1,0.0,19814.8,619.3,62399.9,0.0,1.0,1979.5,1.149,1.149,105.8,0.0,105.8,1.138,0.0,0.0,0.0,0.0,105.8,1880.6,0.0,0.0,1.0,0.0,0.027,1996.0
214,2020-08-20,214,Other high contact ,2355311.7,2292899.0,1149.4,11.7,0.0,63031.0,238416.4,0.0,19926.4,619.3,62401.1,0.0,1.0,2088.3,1.149,1.149,111.6,0.0,111.6,1.138,0.0,0.0,0.0,0.0,111.6,1983.9,0.0,0.0,1.0,0.0,0.027,1998.0
215,2020-08-21,215,Other high contact ,2355311.7,2292897.8,1178.5,11.7,0.0,63032.2,240628.0,0.0,20044.6,619.3,62402.2,0.0,1.0,2211.6,1.149,1.149,118.2,0.0,118.2,1.138,0.0,0.0,0.0,0.0,118.2,2101.0,0.0,0.0,1.0,0.0,0.027,2000.0
216,2020-08-22,216,Other high contact ,2355311.7,2292896.7,1196.7,11.7,0.0,63033.3,242957.3,0.0,20169.0,619.3,62403.3,0.0,1.0,2329.3,1.149,1.149,124.5,0.0,124.5,1.138,0.0,0.0,0.0,0.0,124.5,2212.9,-0.0,0.0,1.0,0.0,0.027,2000.0
217,2020-08-23,217,Other high contact ,2355311.7,2292895.5,1249.4,11.7,0.0,63034.5,245588.0,0.0,20309.6,619.3,62404.5,0.0,1.0,2630.7,1.149,1.149,140.6,0.0,140.6,1.138,0.0,0.0,0.0,0.0,140.6,2499.2,0.0,0.0,1.0,0.0,0.027,2001.0
218,2020-08-24,218,Other high contact ,2355311.7,2292894.4,1290.6,11.7,0.0,63035.6,248044.8,0.0,20440.9,619.3,62405.6,0.0,1.0,2456.8,1.149,1.149,131.3,0.0,131.3,1.138,0.0,0.0,0.0,0.0,131.3,2334.0,0.0,0.0,1.0,0.0,0.027,2001.0
