Row Labels,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cote d'Ivoire,Cambodia,Cameroon,Canada,Cabo Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Brazzaville),Congo (Kinshasa),Costa Rica,Croatia,Cuba,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong SAR China,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Burma,NA,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palestinian Territories,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Sao Tome and Principe,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,"Korea, South",South Sudan,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan*,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,US,Uruguay,Uzbekistan,Vanuatu,Holy See,Venezuela,Vietnam,Western Sahara,Yemen,Zambia,Zimbabwe,,Grand Total
07.09.20,0,824,0,0,0,0,15262,1038,36086,10398,3936,177,10459,39613,0,5471,3422,262,0,0,796,2112,924,0,0,65,1407,0,0,0,0,0,45216,0,0,0,30987,0,23112,0,0,0,10320,1793,7572,9042,5090,35701,549,0,2493,10835,0,9860,0,0,723,0,25158,451,0,29200,0,3740,0,202,6556,0,0,0,92,0,262877,0,0,0,0,0,0,11424,4690,720362,16181,0,0,6232,0,52553,0,19258,8967,0,0,432,0,0,0,1047,0,0,0,2546,0,12635,5132,472,0,0,0,0,4894,0,0,42670,0,0,0,0,0,1920,0,0,2569,32073,931076,29,3991,0,0,0,0,29997,0,94740,4129,0,0,0,26145,36068,10303,61558,3640,7247,202577,3481,0,0,1497894,0,6198,0,0,0,922,706,0,16367,5362,0,780663,240902,0,0,0,0,0,0,4609,0,0,0,0,608,0,727,951,2817,417377,0,15224,0,0,734990,1173,0,0,0,0,8774,0,0,1839,0,,6752962
08.09.20,0,830,0,0,0,0,20475,1864,36963,10254,6798,583,10580,14973,298,0,29960,249,0,919,686,2836,1431,0,0,171,1220,650,3177,0,0,0,60853,0,0,498,27980,0,21856,0,0,0,0,3813,7948,2797,0,35478,0,60,3617,-20044,0,0,0,0,1768,0,19449,1539,0,15700,154801,0,0,0,7411,0,1953,83913,67,0,0,0,0,0,0,0,0,5722,1527,1098621,16600,175524,0,6736,0,92403,1459,0,0,0,5220,481,0,0,0,2395,6914,87,0,0,0,0,10018,384,114,0,0,0,1364,233,0,0,0,0,0,0,0,2707,13038,0,0,10611,0,16,4525,0,0,3643,0,9410,0,0,5031,0,0,0,7045,36601,42145,0,4288,20552,328415,4457,0,0,0,4714,8342,0,0,0,2891,1581,0,8759,14781,0,0,0,0,0,0,0,0,0,8835,0,0,0,0,1330,0,582,0,0,0,10631,22860,812261,0,586325,1753,0,0,0,0,7979,0,0,0,0,,3988284
09.09.20,0,852,0,0,0,0,25992,3518,58936,11582,7140,0,11535,14755,0,14300,17225,81,0,2140,473,2795,0,0,97536,195,3923,229,0,0,0,0,49241,0,0,0,21805,0,21479,0,0,0,2216,4172,0,0,27666,39278,706,0,4259,0,0,2432,0,0,1807,0,14815,1330,430,8000,104427,0,0,315,9274,1053266,868,0,78,0,3513,0,0,0,0,0,0,8335,1427,1154549,15335,0,0,10749,0,95990,912,0,21869,0,0,0,0,0,0,2397,11096,0,0,3896,0,5303,0,626,107,0,0,0,2044,0,0,14694,0,0,0,0,0,0,0,0,2587,11167,0,29,8363,0,0,2617,0,14198,0,22830,3754,0,0,0,16772,40898,0,14804,4163,24297,0,3253,0,0,49205,0,8285,0,0,212820,5309,2560,0,12213,16156,0,0,2128,0,153,0,0,0,0,17565,0,0,0,0,1507,0,1412,396,0,221758,1989,20054,85917,0,515729,0,0,0,0,0,0,0,0,2065,0,,4340866
10.09.20,847,870,0,0,0,0,27174,3250,0,14971,7290,0,12337,15559,378,12666,-37556,317,0,823,720,3881,0,0,0,144,5145,468,0,0,0,0,38727,0,0,0,28313,0,24030,0,0,0,6048,4118,7569,2251,15439,46616,0,0,3650,12626,0,4887,959,0,1885,1218,15561,678,0,10200,50839,0,9302,109,9381,0,1184,0,40,0,0,0,0,0,0,0,0,10104,1574,1129756,20314,0,0,12363,0,94186,0,0,15784,0,2285,0,0,0,0,2284,20011,519,0,0,0,5497,0,742,577,0,0,0,1957,0,0,30505,0,0,0,0,91668,675,6003,0,1418,11144,0,190,7950,0,0,3909,0,14458,0,25081,0,0,0,0,25513,43909,0,18405,4071,25185,0,3805,0,0,41291,0,7976,0,0,0,5021,2489,0,21736,0,0,0,1776,0,977,0,0,0,0,16400,0,0,0,0,1072,0,1001,380,3521,0,2301,26552,82076,0,584412,0,0,0,0,0,0,0,0,1391,0,,2797128
11.09.20,0,0,0,0,0,0,28057,3450,138820,13789,7108,0,11728,14747,304,11599,103371,304,0,955,951,2872,0,21562,0,436,5090,627,0,0,0,0,49718,0,199,487,34082,0,24782,0,0,0,0,5549,7138,1983,16142,46842,524,0,0,0,0,0,0,0,1836,0,16665,882,0,10600,186898,0,0,204,0,0,0,0,29,0,0,0,0,0,0,0,0,11637,1504,1163542,28349,0,0,13073,0,98880,0,0,0,0,0,0,0,0,0,2445,10270,0,0,2660,0,5021,0,0,0,0,0,0,2094,2245,0,0,0,0,0,0,22634,987,0,0,0,10701,0,201,8953,0,0,2494,12847,14633,0,29534,9624,0,0,0,28295,46527,0,23628,4463,26149,0,2838,0,0,55584,0,9507,0,0,0,4266,2758,0,20555,36977,0,0,2440,0,53,0,0,0,0,16287,0,0,0,0,0,0,940,0,3223,219915,0,27945,75177,0,614042,0,0,0,0,0,0,0,0,0,0,,3446227
12.09.20,0,1747,0,0,0,0,26254,3372,48002,14674,7351,0,11239,0,346,12297,33993,252,0,776,1347,3032,0,0,112328,53,4865,0,0,0,0,0,66764,0,21,0,38062,0,28683,0,0,0,0,5690,0,0,18635,50510,319,0,7663,4475,0,0,650,0,2180,536,12164,880,0,0,185798,0,0,143,0,0,718,0,0,0,0,0,0,0,0,0,0,11841,0,1091251,24922,0,0,0,0,92706,0,0,27229,0,0,0,0,0,0,2258,0,0,0,4012,0,0,0,389,386,0,0,0,0,0,0,0,0,0,0,0,23468,1565,0,0,1910,0,0,0,8838,0,0,3025,0,0,0,28724,0,0,0,0,25689,42822,0,0,5206,24939,0,3027,0,0,0,0,6068,0,0,0,6191,3191,0,20713,16246,0,0,2464,0,61,0,0,0,0,11562,0,0,0,0,2679,0,0,0,3052,0,3016,27737,95287,0,765997,0,0,0,0,0,0,0,0,1133,0,,3095423
13.09.20,1380,877,0,0,0,0,23140,3681,39935,10573,6751,0,22671,23722,0,12509,33365,256,0,0,904,1479,6634,0,0,274,2330,1035,0,0,0,0,22922,0,0,1205,36298,0,24370,0,0,230,6713,5339,15716,0,13290,53806,0,0,2743,6041,0,7480,0,0,1595,0,8191,561,0,0,351405,0,0,320,0,0,594,0,0,0,0,0,0,0,0,0,0,8834,2279,1071702,26138,0,0,12226,0,72143,0,0,11322,0,15670,0,0,0,0,1583,18240,401,0,2708,0,0,0,1172,293,0,0,0,4054,0,0,35686,0,0,0,0,23130,1928,6222,0,2931,59341,0,0,7211,0,0,1904,0,0,0,31411,11852,0,0,0,27103,31414,0,19301,5192,14784,0,2901,0,0,77400,2928,3082,0,0,0,3080,1793,0,18620,7813,0,0,2050,0,0,0,0,0,142673,13026,0,0,0,0,1012,0,2139,642,3311,194423,7456,22302,84642,0,763682,0,0,0,0,0,0,0,0,2372,0,,3635857
14.09.20,0,862,0,0,0,0,17955,2631,30946,9342,3630,0,0,0,331,7315,30839,169,27808,0,3241,1411,1091,0,0,133,924,1024,3094,0,0,0,85216,0,0,1385,32577,0,26530,0,0,0,0,3180,7380,0,7946,0,803,0,3432,743,0,0,0,0,1363,0,7162,503,0,22900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11314,0,978500,20193,0,0,0,0,45309,0,0,10010,0,0,0,0,0,0,0,6230,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,22673,2095,0,0,0,-29122,0,122,3573,0,0,2113,0,28967,0,28823,0,0,0,0,24940,38877,0,0,4396,7331,0,2722,0,0,0,0,5930,0,0,0,1425,1110,0,15692,7732,0,0,2201,0,170,0,0,0,0,6356,0,0,0,0,1054,0,578,0,0,0,0,14323,0,0,733710,0,0,0,0,0,0,0,0,0,0,,2343656
15.09.20,0,810,0,0,0,0,21207,2761,29503,13100,6921,0,11337,28266,201,4535,25347,334,0,0,1031,3002,1728,12117,0,324,3163,227,0,0,0,0,80997,0,117,213,27197,0,22386,0,0,0,6486,5571,7758,13355,16084,0,386,0,3921,2937,0,4981,921,0,2253,907,9256,1365,0,15900,176532,0,8321,0,0,0,2728,0,0,0,0,0,0,0,0,0,248890,8653,3227,1072845,22511,0,0,27827,0,80517,0,0,14744,161893,0,0,0,0,0,0,0,221,0,5,0,19101,0,506,99,0,0,0,3402,911,0,18021,0,0,0,0,0,1255,0,0,955,10375,195545,194,4402,0,0,1827,0,8970,0,27277,8964,0,0,0,17773,36952,0,50467,4987,21049,0,1687,0,0,95478,0,7709,0,0,216969,4323,2247,0,10136,13576,0,700000,1434,0,28,0,0,0,0,10817,0,0,0,0,146,0,538,1065,6118,112563,3573,26898,86879,0,740811,0,0,0,0,0,0,0,0,1608,0,,4695454
16.09.20,0,824,23048,0,0,0,25791,4135,47845,15331,7656,0,11840,13360,224,5788,19343,133,0,2078,1049,2127,1705,0,0,169,4312,0,0,887,0,0,56695,5057,0,506,23102,0,0,683,0,461,0,6353,7939,2449,18427,94926,268,0,4425,0,159727,0,0,2399,2394,0,10024,650,494,8800,132422,0,0,214,0,1120835,1137,0,136,0,14129,0,6683,0,0,0,0,9827,149,1116842,30713,0,0,12241,0,100607,0,0,14762,0,0,0,0,0,0,0,23414,0,5288,0,0,0,0,1005,308,0,0,4799,2470,301,11777,0,0,0,0,0,43973,1441,0,0,2117,10494,0,19,9088,0,4525,1912,0,15191,0,29097,6990,0,0,0,15217,39082,0,18969,4568,26520,0,1935,167,0,50194,4259,7682,1906,3592,0,3235,3123,1311,32565,14254,1806,0,2301,0,55,0,2324,0,0,17861,0,0,0,0,1869,0,884,0,1131,110412,4782,27794,93682,2901346,348141,0,0,0,0,0,0,0,0,1594,0,,7072891
17.09.20,791,817,0,0,0,0,25422,4319,54357,15272,7601,0,25095,13673,0,16962,36937,224,0,817,290,2315,2168,0,0,178,10691,445,0,0,0,0,62421,0,101,528,31646,0,48686,0,0,313,4796,5948,7745,1951,18328,0,388,0,3469,13044,0,2430,0,0,2965,0,8355,1292,0,14600,268450,0,4065,241,0,0,1043,0,33,0,0,0,0,0,0,0,0,12381,1439,1136613,29555,0,0,14663,0,101773,0,0,14849,0,4188,0,0,0,0,9976,11791,0,0,11968,0,4889,0,595,378,0,0,0,2536,0,0,11661,0,0,0,0,21769,1628,0,0,0,10641,0,26,8185,0,0,35725,0,14741,0,31808,2908,0,0,0,24294,41249,0,46491,4150,24125,0,1603,0,0,0,0,6877,0,0,0,4027,3070,0,0,13060,0,0,2600,0,73,0,0,0,0,15763,0,99603,0,0,1072,0,1001,610,0,112645,2685,29729,92912,0,2801828,0,0,0,0,0,0,0,0,785,0,,5548150
18.09.20,0,833,0,0,0,0,28633,3769,45422,18854,5898,0,0,0,523,11572,56842,237,10182,0,2682,2418,619,5647,0,453,0,468,0,0,0,0,67482,0,0,579,33240,0,24771,0,0,0,0,0,8405,0,25659,0,617,0,5037,0,0,0,415,0,2166,0,10605,864,256,14400,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,11546,0,1006615,24324,0,0,14507,0,99839,0,0,11766,0,0,0,0,0,0,2264,0,0,0,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,1264,0,0,27,7360,0,0,2609,0,12698,0,33865,1589,0,0,0,22517,41522,0,0,5051,25254,0,2097,0,0,0,0,7411,0,0,0,5542,3557,0,0,14473,0,0,1965,0,0,0,0,0,0,13993,0,0,0,0,896,0,887,0,0,109985,0,30591,97469,0,835868,0,0,0,0,0,0,0,0,0,0,,2843989
19.09.20,0,836,0,0,0,0,25698,0,0,0,0,0,0,0,0,29964,0,266,0,0,1132,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554,0,0,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103124,0,0,0,0,0,0,0,0,0,0,0,0,,211354
20.09.20,0,844,0,0,0,0,21093,7681,72089,30718,13608,0,32105,37491,406,0,67019,167,0,2014,1161,2197,2292,0,0,196,8957,1474,0,0,0,220745,132084,0,46,893,62442,0,44059,0,3449,643,6668,0,6724,0,38917,268501,279,0,3350,13242,0,7184,0,0,5012,849,18543,1647,0,0,595889,0,3682,445,0,0,12084,0,0,0,0,0,0,0,0,0,0,24381,11260,2088717,41527,0,0,14156,0,186651,0,0,24921,0,7530,0,0,0,0,4335,35232,604,0,6475,0,5864,0,1469,710,0,0,0,7750,0,0,39921,0,0,0,0,70370,3523,21130,0,2951,31375,0,0,13776,0,0,0,0,0,0,70264,12698,0,0,0,53230,23828,0,0,9894,37539,0,3821,0,0,181800,0,9134,0,0,0,9193,5358,0,80364,20336,0,0,4028,0,219,0,0,0,139472,0,0,0,0,0,1979,0,2089,690,11206,303850,10027,53048,97251,0,2664865,0,0,0,0,0,0,0,0,4927,0,,8204627
21.09.20,0,809,0,0,0,0,36029,1633,23436,13412,3011,0,0,13053,103,8496,49110,206,11423,0,727,1353,781,0,0,66,1249,594,3210,0,0,0,64334,0,0,469,16822,0,24691,0,0,0,0,19246,7598,11189,10815,42022,383,0,2599,4186,0,3427,0,0,1572,0,8023,941,0,25000,0,0,0,161,0,0,0,0,57,0,11788,888,0,0,0,0,0,10022,2271,731534,24825,0,0,22392,0,55862,0,0,0,0,0,0,0,0,0,1153,0,0,0,3445,0,9524,0,451,532,0,0,720,1783,1186,0,0,0,0,0,0,22934,1573,11557,0,2192,9533,0,24,3568,0,159,0,0,0,0,33393,0,0,0,0,25845,0,0,69746,5468,0,0,1892,0,0,43652,2221,5278,0,0,0,1952,984,0,0,4888,0,1120505,1112,0,0,0,0,0,0,27633,0,0,0,0,0,0,502,0,10218,0,1856,19788,85595,0,897096,0,0,0,0,0,79082,0,0,1544,0,,3782402
22.09.20,0,825,0,0,0,0,25766,825,31595,14552,6672,3748,11438,14164,157,5432,23040,193,0,0,1971,1943,1580,0,0,353,2988,499,583,0,0,0,80063,0,0,452,13389,0,23776,0,0,128,0,5165,8175,0,18535,49426,378,0,3337,4392,0,0,0,0,2847,0,8115,3450,86,16900,300505,0,4423,0,0,0,0,0,0,0,3954,0,0,0,0,0,0,6010,4307,933185,31065,0,0,12495,0,87303,0,0,25127,0,8980,0,0,0,0,2690,18646,0,0,0,0,5416,0,598,406,0,0,345,2409,0,0,3784,0,0,0,0,0,848,0,0,1146,11154,192255,50,3278,0,106,0,0,0,0,36155,11012,0,0,0,0,28360,0,0,4596,0,0,1448,0,0,48367,853,6814,0,0,193974,2664,2335,0,6180,13523,0,0,1398,0,80,0,0,0,0,7949,0,2527,0,0,1986,0,515,145,0,112942,3535,20844,0,0,738366,0,0,0,0,0,0,0,0,1692,0,,3295683
23.09.20,0,869,0,0,0,0,24903,2256,42410,16617,8780,922,21683,14150,237,14711,34629,168,0,0,1600,1267,2038,0,0,501,6575,0,0,0,0,0,68438,0,0,0,15573,0,24348,0,0,0,10344,6387,7321,6026,23270,57707,0,0,3056,6412,0,6901,0,0,2363,0,0,1675,100,18700,63935,0,0,0,0,1085518,0,0,196,0,3746,0,0,0,0,0,0,13461,5165,953683,25498,0,0,12520,0,103696,0,0,16931,0,0,0,0,0,0,2733,13110,0,0,0,0,12262,0,0,0,0,0,0,2444,0,0,30903,0,0,0,0,0,0,0,0,0,9497,0,17,6938,0,0,0,0,44527,0,33744,3029,0,0,0,31059,34300,0,42971,4950,54663,0,0,0,0,48854,0,7466,0,0,0,6231,2616,0,36034,11787,0,0,2827,0,71,0,0,0,0,12896,0,0,0,0,1451,0,0,529,0,226413,0,22895,103199,0,769854,0,0,0,0,0,0,0,0,0,0,,4317556
24.09.20,1876,870,0,0,0,0,27253,3913,47634,18518,7618,341,11708,12900,240,16878,43637,300,0,1975,762,1565,1255,0,0,325,4859,0,0,0,0,0,66679,0,0,0,29078,0,25023,0,0,0,3347,5351,7625,0,22694,53885,0,0,3706,4755,0,0,0,0,3005,0,0,3141,0,10300,226370,0,0,0,0,0,0,0,50,0,2743,0,0,0,0,0,0,11945,2933,1156569,34786,0,0,14612,0,108019,0,0,15282,0,0,0,0,0,0,2403,11983,0,0,0,0,0,101650,0,0,0,0,0,2303,0,0,14912,0,0,0,0,0,0,0,0,0,11449,0,133,6142,0,0,1730,0,14279,0,42299,-3032,0,0,0,26711,45963,0,0,6039,24703,0,0,0,2677,46037,0,6663,0,0,0,5213,2848,0,18405,12100,0,0,1882,0,28,0,0,0,0,13852,0,0,0,0,145,0,0,198,0,113317,0,26779,93618,0,842963,0,0,0,0,0,0,0,0,0,0,,3512717
25.09.20,0,808,0,0,0,0,25098,3842,38488,20409,6705,355,0,0,324,16155,40977,311,0,787,0,1649,1435,0,0,263,0,0,0,0,0,0,67590,0,0,0,37653,0,22158,0,0,0,0,5414,7779,0,22889,0,0,0,3534,0,0,0,0,0,2510,0,0,1442,0,13500,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,106213,0,11116,0,1492409,26419,0,0,14412,0,107269,0,0,0,0,0,0,0,0,0,0,13793,0,0,0,0,0,6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6465,0,0,0,0,11493,0,37504,0,0,0,0,27065,0,0,0,5974,25494,0,0,0,0,0,0,7422,0,0,0,5540,3645,0,0,11277,0,0,2555,0,49,0,0,0,0,12346,0,0,0,0,2896,0,0,0,0,112885,0,27497,92058,0,1021284,0,0,0,0,0,0,0,0,0,0,,3533576
26.09.20,0,811,0,0,0,0,22101,0,0,0,0,67,0,0,244,17096,0,159,0,0,0,1141,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744,0,0,0,0,0,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98168,0,0,0,0,0,0,0,0,0,0,0,0,,6360855
27.09.20,0,832,0,0,0,0,15171,8149,66408,27308,14823,135,20350,33923,183,15959,81804,252,13749,904,0,805,1379,23688,0,424,7757,3489,2799,0,0,0,148207,0,336,2325,77566,0,47017,0,481,1184,6419,8520,7027,2893,39289,156357,1443,0,2160,14934,0,8950,2587,0,4955,0,38618,1694,0,0,521079,0,11163,400,0,0,8016,228328,0,0,11128,2040,0,0,0,0,0,21855,7335,2329396,46458,500925,480702,11871,0,192101,0,0,42936,0,20958,11055,0,0,0,6611,24111,0,0,9074,0,0,706,2182,1335,0,0,1844,6967,1054,13315,29267,0,0,0,0,140282,7346,20771,0,4917,32404,0,90,11698,0,148,18494,0,0,0,76635,18032,0,0,0,49176,115978,355433,43558,9163,37856,308339,9356,0,0,111526,7357,8651,0,0,0,12138,4692,0,41304,16241,0,0,4052,0,126,3197,0,0,128852,0,0,0,0,0,1630,0,4746,589,17326,203128,16328,53322,106034,0,2011510,40882,0,0,0,0,0,0,0,6544,0,,9517316
28.09.20,0,824,0,0,0,0,21356,1935,17099,14493,2382,615,9118,11922,69,9751,26306,115,0,0,0,1360,1161,0,0,130,1103,588,0,0,0,0,68251,0,0,323,37473,0,22820,0,713,92,2725,3029,7099,9173,10578,49143,177,0,0,955,0,4877,0,0,2868,306,6631,337,373,25300,155861,0,0,0,0,0,0,6107,152,0,889,0,0,0,0,0,0,7065,1394,709394,27637,0,0,21789,0,51109,0,78369,16453,162350,0,645,0,0,0,1398,5853,641,0,0,0,17442,5411,0,406,0,0,428,2302,0,0,6132,0,0,0,0,23953,1032,0,0,0,10080,0,23,3012,0,0,0,43866,23649,0,28887,3898,0,0,0,22298,30324,13467,0,4658,6162,0,2207,0,0,44112,0,5268,0,0,0,1954,909,0,0,4786,0,903484,1862,0,0,0,0,0,0,22869,0,7036,0,0,816,0,685,35,7248,115523,4017,16533,76888,0,816063,0,0,0,0,0,0,0,0,2827,0,,3903228
29.09.20,0,820,0,0,0,0,25072,2886,26010,16586,5496,485,21860,12869,193,6472,22539,224,0,1232,0,1392,1924,4334,555320,107,3302,519,0,0,0,0,102399,0,0,500,28919,0,0,0,0,0,1967,4494,0,2465,11274,45226,216,0,4986,4793,0,4824,0,0,2540,0,4747,1317,0,50200,94374,0,0,0,0,0,2739,12101,93,0,3956,0,0,9347,0,4918,0,7037,1290,1142811,27891,0,0,12617,0,90185,12999,0,16851,0,5711,670,0,0,0,3517,12861,0,0,0,0,6378,7072,404,122,0,0,279,2116,380,0,4211,0,0,0,0,22307,1395,44452,0,147,0,207670,149,3636,0,0,4461,0,6800,0,32665,6392,0,0,65353,15238,25715,0,51130,5288,21330,0,1283,0,0,51676,4374,7315,0,0,193498,2561,2382,0,21025,11741,0,0,1398,0,57,0,0,0,0,5959,0,0,0,0,1317,0,456,100,0,114940,0,24168,0,0,1033817,0,0,0,0,0,23652,0,0,1659,0,,4480945
30.09.20,0,842,0,0,0,0,26524,3146,48071,31409,5469,0,0,13404,243,0,0,184,0,418,0,1962,1200,0,0,320,4736,297,0,0,0,0,74916,0,0,455,27509,0,46551,0,0,212,1766,6592,14974,5832,18466,54946,499,832,0,7786,0,2449,0,0,2705,0,5284,904,0,12700,34618,0,0,633,0,1356599,0,10754,0,0,4738,0,0,0,0,0,0,11167,1007,1086688,30940,82250,67496,13303,0,105564,350,0,16621,0,2927,580,0,0,0,4271,12797,303,0,0,0,6993,6221,779,205,0,0,556,2211,0,0,15431,0,0,0,0,22829,1277,6435,0,1911,0,0,121,4969,0,0,2549,0,11876,0,32031,0,0,0,0,12963,32294,0,0,5701,26021,979060,2761,0,396,47320,0,6561,0,0,0,7350,3391,0,23426,9955,0,0,2407,0,0,68,0,0,0,12577,0,0,0,0,1057,0,987,198,4707,112098,2564,27572,0,1688357,812773,6737,0,0,0,528082,0,0,0,0,0,,7740986
01.10.20,1841,1013,0,0,0,0,24662,4134,42248,18586,5542,574,9900,11420,282,0,0,180,9596,555,0,0,1101,0,0,485,4943,563,0,0,0,0,60936,0,204,0,33533,0,0,0,0,316,5647,5322,7186,2454,20538,49136,0,0,7344,0,0,2480,711,0,2671,1439,6139,1188,0,11800,0,0,11043,283,0,0,3609,10787,170,0,4278,3105,0,0,0,0,0,11972,4305,1423052,30296,0,23522,14524,0,118236,0,67126,17806,0,4700,589,0,2313,0,8613,13124,91,0,0,0,0,6380,228,0,0,0,646,0,431,0,0,0,0,0,0,22828,1703,0,0,1430,0,0,58,5679,0,0,0,0,11994,0,34239,3078,0,0,0,14030,0,0,0,5214,25797,825413,2807,0,0,0,0,6139,0,0,0,9170,2899,0,0,5436,0,0,1724,0,124,0,0,0,0,12388,0,0,0,0,1352,0,1066,0,3940,0,2621,30167,91234,0,790981,0,0,0,0,0,0,0,0,2959,0,,4054368
02.10.20,0,1085,0,0,0,0,27537,3897,36929,21839,5248,338,10821,11176,358,0,0,179,0,895,0,3222,1537,0,332072,0,4843,579,0,0,0,0,67092,0,0,1088,38674,0,46651,0,0,253,2696,4793,7545,0,24212,56080,335,0,0,14387,0,4944,0,0,2031,0,6475,895,0,12000,179196,0,0,-57,0,0,0,9706,42,0,4637,0,1515,0,0,0,0,12394,2060,1097947,26831,53040,22085,12673,0,120301,534,3767,12153,68476,3065,645,0,645,0,3654,15943,269,0,0,0,13397,7302,828,286,0,0,539,4826,216,0,44766,0,0,0,0,22546,3642,12247,0,0,0,0,122,4403,0,8865,0,0,10467,0,31697,4066,0,0,6354,15772,87197,139994,94671,5096,26011,0,2583,0,0,101167,3394,6661,0,0,0,7824,3281,0,21132,5342,0,0,1517,0,70,0,0,0,0,11415,0,0,0,0,1018,0,898,950,0,228403,4000,29527,107187,528821,899637,5881,0,0,0,0,0,0,0,1323,0,,4921568
03.10.20,0,0,0,0,8796,0,0,3483,30153,15456,5789,272,8767,0,0,0,0,406,0,396,0,1369,1077,0,0,548,4820,527,0,33313,0,0,67153,5838,0,0,35698,0,28407,492,0,0,0,0,7438,0,23640,0,239,0,0,4392,0,0,499,182,2418,0,6916,1281,0,0,153869,0,5866,60,0,0,2780,11622,0,0,0,806,0,0,0,6379,0,11174,0,1132675,24122,30300,18424,13620,0,118932,549,3053,20240,0,3387,544,0,544,0,0,13445,0,2622,0,0,0,5513,480,903,0,0,522,0,311,0,0,0,0,0,0,22598,0,0,0,1339,0,0,0,5728,0,232,11242,0,0,0,35071,4866,0,0,0,0,0,0,0,5200,24940,0,1873,0,0,0,0,4751,152,9117,0,9492,2893,1269,20660,0,8909,0,2114,0,63,0,1576,0,0,0,0,0,0,0,948,0,828,0,4991,103219,2606,24915,117812,0,1118386,3061,0,0,0,0,0,0,0,0,0,,3433358
