,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate,actualdeaths,actualcases,actualtests_mit
526,2021-05-02,1578,1578,65174498.5,52361456.0,180322.6,1803.8999999999999,50.0,13900.3,0.0,12899838.1,61413697.699999996,3016232.8,99500.5,12799192.3,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051816961814e-08,0.19640101411750793,0.0006453098134572635,0.0300032,8362.095875139354,0.0,0.0,0.0
527,2021-05-03,1581,1581,65174498.5,52361405.0,180424.9,1803.8999999999999,50.0,13950.3,0.0,12899838.9,61663697.7,3018733.0,99500.5,12799193.100000001,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051816961814e-08,0.19640102639224757,0.0006429969247973163,0.0300032,8362.095875139354,0.0,0.0,0.0
528,2021-05-04,1584,1584,65174498.5,52361354.2,180527.0,1803.8999999999999,50.0,14000.3,0.0,12899839.8,61913697.7,3021233.3,99500.5,12799193.9,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051816961814e-08,0.19640104020132967,0.0006407005564166482,0.0300032,8362.095875139354,0.0,0.0,0.0
529,2021-05-05,1587,1587,65174498.5,52361303.4,180629.2,1803.8999999999999,50.0,14050.199999999999,0.0,12899840.7,62163697.8,3023733.5,99500.5,12799194.8,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051816961814e-08,0.19640105401041175,0.0006384250757996328,0.0300032,8362.095875139354,0.0,0.0,0.0
530,2021-05-06,1590,1590,65174498.5,52361252.400000006,180731.3,1803.8999999999999,50.0,14100.300000000001,0.0,12899841.6,62413697.7,3026233.8000000003,99500.5,12799195.7,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051816961814e-08,0.19640106781949385,0.0006361566775174997,0.0300032,8362.095875139354,0.0,0.0,0.0
531,2021-05-07,1593,1593,65174498.400000006,52361201.5,180833.6,1803.8999999999999,50.0,14150.2,0.0,12899842.5,62663697.7,3028734.1,99500.59999999999,12799196.6,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.19640108039558,0.0006339133015787763,0.0300032,8362.095875139354,0.0,0.0,0.0
532,2021-05-08,1596,1596,65174498.400000006,52361150.6,180935.7,1803.8999999999999,50.0,14200.3,0.0,12899843.4,62913697.7,3031234.3000000003,99500.59999999999,12799197.600000001,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.1964010942046621,0.0006316767955606571,0.0300032,8362.095875139354,0.0,0.0,0.0
533,2021-05-09,1599,1599,65174498.400000006,52361099.699999996,181037.8,1803.8999999999999,50.0,14250.2,0.0,12899844.4,63163697.8,3033734.6999999997,99500.59999999999,12799198.5,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.19640110954808668,0.0006294648496161457,0.0300032,8362.095875139354,0.0,0.0,0.0
534,2021-05-10,1602,1602,65174498.400000006,52361048.9,181140.1,1803.8999999999999,50.0,14300.3,0.0,12899845.200000001,63413697.8,3036234.9,99500.59999999999,12799199.4,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.19640112182282635,0.0006272595679810913,0.0300032,8362.095875139354,0.0,0.0,0.0
535,2021-05-11,1605,1605,65174498.400000006,52360997.9,181242.2,1803.8999999999999,50.0,14350.2,0.0,12899846.1,63663697.8,3038735.1999999997,99500.59999999999,12799200.299999999,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.19640113563190842,0.0006250783961199147,0.0300032,8362.095875139354,0.0,0.0,0.0
536,2021-05-12,1608,1608,65174498.400000006,52360947.0,181344.3,1803.8999999999999,50.0,14400.3,0.0,12899847.0,63913697.800000004,3041235.5,99500.59999999999,12799201.0,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.19640114944099055,0.0006229036895064686,0.0300032,8362.095875139354,0.0,0.0,0.0
537,2021-05-13,1611,1611,65174498.400000006,52360896.2,181446.5,1803.8999999999999,50.0,14450.2,0.0,12899847.799999999,64163697.8,3043735.6999999997,99500.59999999999,12799201.899999999,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.1964011617157302,0.000620752653942506,0.0300032,8362.095875139354,0.0,0.0,0.0
538,2021-05-14,1614,1614,65174498.400000006,52360845.2,181548.7,1803.8999999999999,50.0,14500.3,0.0,12899848.700000001,64413697.8,3046236.0,99500.59999999999,12799202.8,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051838079048e-08,0.19640117552481232,0.0006186078908712233,0.0300032,8362.095875139354,0.0,0.0,0.0
539,2021-05-15,1617,1617,65174498.3,52360794.300000004,181650.90000000002,1803.8999999999999,50.0,14550.199999999999,0.0,12899849.600000001,64663697.7,3048736.4,99500.7,12799203.7,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.1964011881008987,0.0006164863713213564,0.0300032,8362.095875139354,0.0,0.0,0.0
540,2021-05-16,1620,1620,65174498.3,52360743.400000006,181753.1,1803.8999999999999,50.0,14600.300000000001,0.0,12899850.6,64913697.7,3051236.7,99500.7,12799204.7,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640120344432327,0.0006143709375834743,0.0300032,8362.095875139354,0.0,0.0,0.0
541,2021-05-17,1623,1623,65174498.3,52360692.5,181855.30000000002,1803.8999999999999,50.0,14650.2,0.0,12899851.5,65163697.7,3053736.9,99500.7,12799205.6,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.1964012172534054,0.0006122783306712536,0.0300032,8362.095875139354,0.0,0.0,0.0
542,2021-05-18,1626,1626,65174498.3,52360641.599999994,181957.4,1803.8999999999999,50.0,14700.199999999999,0.0,12899852.399999999,65413697.8,3056237.1,99500.7,12799206.5,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640123106248752,0.0006101957796492565,0.0300032,8362.095875139354,0.0,0.0,0.0
543,2021-05-19,1629,1629,65174498.3,52360590.7,182059.6,1803.8999999999999,50.0,14750.2,0.0,12899853.3,65663697.8,3058737.5,99500.7,12799207.4,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640124487156968,0.0006081273474257976,0.0300032,8362.095875139354,0.0,0.0,0.0
544,2021-05-20,1632,1632,65174498.3,52360539.9,182161.7,1803.8999999999999,50.0,14800.2,0.0,12899854.200000001,65913697.8,3061237.7,99500.7,12799208.2,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640125868065184,0.0006060728909068797,0.0300032,8362.095875139354,0.0,0.0,0.0
545,2021-05-21,1635,1635,65174498.3,52360489.0,182263.9,1803.8999999999999,50.0,14850.199999999999,0.0,12899855.1,66163697.8,3063738.0,99500.7,12799209.0,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640127248973394,0.0006040322689256711,0.0300032,8362.095875139354,0.0,0.0,0.0
546,2021-05-22,1638,1638,65174498.3,52360438.1,182366.1,1803.8999999999999,50.0,14900.2,0.0,12899856.0,66413697.800000004,3066238.3000000003,99500.7,12799209.9,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640128629881606,0.0006020053422101717,0.0300032,8362.095875139354,0.0,0.0,0.0
547,2021-05-23,1641,1641,65174498.3,52360387.2,182468.19999999998,1803.8999999999999,50.0,14950.2,0.0,12899856.799999999,66663697.7,3068738.6,99500.7,12799210.9,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640129857355573,0.0005999919733515271,0.0300032,8362.095875139354,0.0,0.0,0.0
548,2021-05-24,1644,1644,65174498.3,52360336.300000004,182570.3,1803.8999999999999,50.0,15000.2,0.0,12899857.7,66913697.7,3071238.8000000003,99500.7,12799211.799999999,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640131238263786,0.0005979920267729763,0.0300032,8362.095875139354,0.0,0.0,0.0
549,2021-05-25,1647,1647,65174498.3,52360285.4,182672.69999999998,1803.8999999999999,50.0,15050.199999999999,0.0,12899858.600000001,67163697.7,3073739.0999999996,99500.7,12799212.700000001,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640132619172004,0.0005960053686994193,0.0300032,8362.095875139354,0.0,0.0,0.0
550,2021-05-26,1650,1650,65174498.3,52360234.4,182774.8,1803.8999999999999,50.0,15100.3,0.0,12899859.5,67413697.69999999,3076239.4,99500.7,12799213.600000001,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640134000080214,0.0005940279332198699,0.0300032,8362.095875139354,0.0,0.0,0.0
551,2021-05-27,1653,1653,65174498.3,52360183.6,182876.9,1803.8999999999999,50.0,15150.3,0.0,12899860.4,67663697.7,3078739.5999999996,99500.7,12799214.5,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640135380988427,0.0005920674838122017,0.0300032,8362.095875139354,0.0,0.0,0.0
552,2021-05-28,1656,1656,65174498.3,52360132.7,182979.2,1803.8999999999999,50.0,15200.3,0.0,12899861.299999999,67913697.7,3081240.0,99500.7,12799215.4,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.1964013676189664,0.0005901199318434506,0.0300032,8362.095875139354,0.0,0.0,0.0
553,2021-05-29,1659,1659,65174498.3,52360081.7,183081.3,1803.8999999999999,50.0,15250.3,0.0,12899862.2,68163697.7,3083740.2,99500.7,12799216.2,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640138142804853,0.0005881851504560567,0.0300032,8362.095875139354,0.0,0.0,0.0
554,2021-05-30,1662,1662,65174498.3,52360030.9,183183.4,1803.8999999999999,50.0,15300.3,0.0,12899863.100000001,68413697.7,3086240.4,99500.7,12799217.0,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.1964013952371307,0.0005862630144506971,0.0300032,8362.095875139354,0.0,0.0,0.0
555,2021-05-31,1665,1665,65174498.3,52359980.0,183285.6,1803.8999999999999,50.0,15350.199999999999,0.0,12899864.1,68663697.8,3088740.7,99500.7,12799218.0,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640141058055527,0.0005843572070722207,0.0300032,8362.095875139354,0.0,0.0,0.0
556,2021-06-01,1668,1668,65174498.3,52359929.1,183387.8,1803.8999999999999,50.0,15400.3,0.0,12899864.9,68913697.8,3091241.0,99500.7,12799218.9,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640142285529494,0.0005824561859184562,0.0300032,8362.095875139354,0.0,0.0,0.0
557,2021-06-02,1671,1671,65174498.3,52359878.199999996,183489.9,1803.8999999999999,50.0,15450.2,0.0,12899865.799999999,69163697.8,3093741.3,99500.7,12799219.8,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640143666437707,0.0005805750087377509,0.0300032,8362.095875139354,0.0,0.0,0.0
558,2021-06-03,1674,1674,65174498.3,52359827.199999996,183592.09999999998,1803.8999999999999,50.0,15500.3,0.0,12899866.7,69413697.8,3096241.6,99500.7,12799220.7,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.1964014504734592,0.0005786984768036748,0.0300032,8362.095875139354,0.0,0.0,0.0
559,2021-06-04,1677,1677,65174498.3,52359776.4,183694.4,1803.8999999999999,50.0,15550.2,0.0,12899867.600000001,69663697.8,3098742.0,99500.7,12799221.6,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640146428254138,0.0005768414554153644,0.0300032,8362.095875139354,0.0,0.0,0.0
560,2021-06-05,1680,1680,65174498.3,52359725.6,183796.5,1803.8999999999999,50.0,15600.3,0.0,12899868.5,69913697.80000001,3101242.2,99500.7,12799222.5,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640147809162348,0.0005749889425203362,0.0300032,8362.095875139354,0.0,0.0,0.0
561,2021-06-06,1683,1683,65174498.3,52359674.6,183898.7,1803.8999999999999,50.0,15650.199999999999,0.0,12899869.4,70163697.8,3103742.4000000004,99500.7,12799223.3,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.1964014919007056,0.0005731556146247333,0.0300032,8362.095875139354,0.0,0.0,0.0
562,2021-06-07,1686,1686,65174498.3,52359623.8,184000.8,1803.8999999999999,50.0,15700.3,0.0,12899870.3,70413697.8,3106242.8000000003,99500.7,12799224.3,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640150570978776,0.0005713266625478494,0.0300032,8362.095875139354,0.0,0.0,0.0
563,2021-06-08,1689,1689,65174498.3,52359572.8,184103.0,1803.8999999999999,50.0,15750.2,0.0,12899871.2,70663697.8,3108743.0,99500.7,12799225.1,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051859196284e-08,0.19640151951886986,0.0005695165775672689,0.0300032,8362.095875139354,0.0,0.0,0.0
564,2021-06-09,1692,1692,65174498.2,52359521.900000006,184205.2,1803.8999999999999,50.0,15800.3,0.0,12899872.1,70913697.7,3111243.3000000003,99500.8,12799226.0,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.1964015320949567,0.0005677107396695,0.0300032,8362.095875139354,0.0,0.0,0.0
565,2021-06-10,1695,1695,65174498.2,52359471.099999994,184307.3,1803.8999999999999,50.0,15850.199999999999,0.0,12899873.0,71163697.7,3113743.5999999996,99500.8,12799226.899999999,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640154590403888,0.0005659234583790741,0.0300032,8362.095875139354,0.0,0.0,0.0
566,2021-06-11,1698,1698,65174498.2,52359420.099999994,184409.4,1803.8999999999999,50.0,15900.3,0.0,12899873.8,71413697.69999999,3116243.9,99500.8,12799227.8,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640155817877858,0.0005641402992396371,0.0300032,8362.095875139354,0.0,0.0,0.0
567,2021-06-12,1701,1701,65174498.2,52359369.3,184511.7,1803.8999999999999,50.0,15950.2,0.0,12899874.7,71663697.7,3118744.0999999996,99500.8,12799228.7,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.1964015719878607,0.0005623753934119948,0.0300032,8362.095875139354,0.0,0.0,0.0
568,2021-06-13,1704,1704,65174498.2,52359318.3,184613.8,1803.8999999999999,50.0,16000.199999999999,0.0,12899875.6,71913697.8,3121244.3,99500.8,12799229.6,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640158579694286,0.0005606179922750965,0.0300032,8362.095875139354,0.0,0.0,0.0
569,2021-06-14,1707,1707,65174498.2,52359267.4,184716.0,1803.8999999999999,50.0,16050.2,0.0,12899876.5,72163697.8,3123744.7,99500.8,12799230.5,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640159960602502,0.0005588715405415509,0.0300032,8362.095875139354,0.0,0.0,0.0
570,2021-06-15,1710,1710,65174498.2,52359216.6,184818.3,1803.8999999999999,50.0,16100.2,0.0,12899877.5,72413697.80000001,3126244.9,99500.8,12799231.399999999,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640161494944963,0.0005571359361995503,0.0300032,8362.095875139354,0.0,0.0,0.0
571,2021-06-16,1713,1713,65174498.2,52359165.6,184920.4,1803.8999999999999,50.0,16150.199999999999,0.0,12899878.4,72663697.8,3128745.2,99500.8,12799232.3,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.1964016287585318,0.0005554110785005758,0.0300032,8362.095875139354,0.0,0.0,0.0
572,2021-06-17,1716,1716,65174498.2,52359114.7,185022.5,1803.8999999999999,50.0,16200.2,0.0,12899879.3,72913697.7,3131245.5,99500.8,12799233.100000001,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640164256761397,0.0005536968679399019,0.0300032,8362.095875139354,0.0,0.0,0.0
573,2021-06-18,1719,1719,65174498.2,52359063.9,185124.7,1803.8999999999999,50.0,16250.2,0.0,12899880.2,73163697.7,3133745.7,99500.8,12799234.0,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.1964016563766961,0.0005519932062374617,0.0300032,8362.095875139354,0.0,0.0,0.0
574,2021-06-19,1722,1722,65174498.2,52359012.9,185226.90000000002,1803.8999999999999,50.0,16300.2,0.0,12899881.1,73413697.69999999,3136246.0,99500.8,12799234.9,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640167018577825,0.0005502999963190636,0.0300032,8362.095875139354,0.0,0.0,0.0
575,2021-06-20,1725,1725,65174498.2,52358962.0,185329.0,1803.8999999999999,50.0,16350.3,0.0,12899882.0,73663697.7,3138746.3000000003,99500.8,12799235.799999999,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.1964016839948604,0.0005486137869029926,0.0300032,8362.095875139354,0.0,0.0,0.0
576,2021-06-21,1728,1728,65174498.2,52358911.2,185431.1,1803.8999999999999,50.0,16400.3,0.0,12899882.700000001,73913697.7,3141246.6,99500.8,12799236.7,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640169473525765,0.0005469412144899788,0.0300032,8362.095875139354,0.0,0.0,0.0
577,2021-06-22,1731,1731,65174498.2,52358860.3,185533.4,1803.8999999999999,50.0,16450.3,0.0,12899883.700000001,74163697.7,3143746.9000000004,99500.8,12799237.600000001,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640171007868226,0.0005452788095049938,0.0300032,8362.095875139354,0.0,0.0,0.0
578,2021-06-23,1734,1734,65174498.2,52358809.5,185635.5,1803.8999999999999,50.0,16500.3,0.0,12899884.6,74413697.7,3146247.3000000003,99500.8,12799238.5,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640172388776442,0.0005436264795185543,0.0300032,8362.095875139354,0.0,0.0,0.0
579,2021-06-24,1737,1737,65174498.2,52358758.5,185737.7,1803.8999999999999,50.0,16550.2,0.0,12899885.5,74663697.8,3148747.5,99500.8,12799239.4,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.19640173769684657,0.000541987408007154,0.0300032,8362.095875139354,0.0,0.0,0.0
580,2021-06-25,1740,1740,65174498.2,52358707.6,185839.9,1803.8999999999999,50.0,16600.3,0.0,12899886.399999999,74913697.8,3151247.7,99500.8,12799240.3,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051880313517e-08,0.1964017515059287,0.0005403516803913183,0.0300032,8362.095875139354,0.0,0.0,0.0
581,2021-06-26,1743,1743,65174498.099999994,52358656.7,185942.09999999998,1803.8999999999999,50.0,16650.199999999997,0.0,12899887.3,75163697.7,3153748.0,99500.90000000001,12799241.1,0.0,2.4000000000000004,250000.0,50.0,0.897,7500.8,0.30000000000000004,2500.2,0.891,0.0,0.0,0.0,0.30000000000000004,2500.0,247499.7,0.0,0.00011998560172779267,1.0,1.3763051901430755e-08,0.196401764082016,0.0005387322674802707,0.0300032,8362.095875139354,0.0,0.0,0.0
