days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
294,2020-11-08,294,Hospitals,82044.3,31998.6,819.6,46.8,47220.2,195046.4,0.0,28603.3,455.7,49998.9,0.0,0.4,820.4,4.9,82.0,0.0,82.0,5.2,0.0,0.0,0.1,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.576
295,2020-11-09,295,Hospitals,82044.2,31993.7,819.7,46.5,47225.1,195866.8,0.0,28685.4,455.8,50004.0,0.0,0.4,820.4,4.9,82.0,0.0,82.0,5.1,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.576
296,2020-11-10,296,Hospitals,82044.2,31988.8,819.8,46.3,47230.0,196687.3,0.0,28767.4,455.8,50009.1,0.0,0.4,820.4,4.9,82.0,0.0,82.0,5.1,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.576
297,2020-11-11,297,Hospitals,82044.1,31983.9,819.9,46.1,47234.9,197507.7,0.0,28849.5,455.9,50014.1,0.0,0.4,820.4,4.9,82.0,0.0,82.0,5.0,0.0,0.0,0.1,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.576
298,2020-11-12,298,Hospitals,82044.1,31979.0,819.9,46.0,47239.8,198328.1,0.0,28931.5,455.9,50019.0,0.0,0.4,820.4,4.9,82.0,0.0,82.0,4.9,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.576
299,2020-11-13,299,Hospitals,82044.0,31974.2,820.0,46.0,47244.6,199148.6,0.0,29013.5,456.0,50023.9,0.0,0.4,820.4,4.9,82.0,0.0,82.0,4.9,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.576
0,2020-01-19,0,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-01-20,1,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-21,2,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-01-22,3,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-01-23,4,Other high contact ,2360287.0,2360285.5,0.0,1.45102,0.5,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-01-24,5,Other high contact ,2360287.0,2360285.1,0.0,1.90204,0.9,0.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-01-25,6,Other high contact ,2360287.0,2360284.6,0.0,2.35306,1.4,0.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-01-26,7,Other high contact ,2360287.0,2360284.2,0.0,2.80408,1.8,0.0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-01-27,8,Other high contact ,2360287.0,2360283.5,0.0,3.45582,2.5,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.65174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-01-28,9,Other high contact ,2360287.0,2360282.7,0.0,4.30828,3.3,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.85246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-01-29,10,Other high contact ,2360287.0,2360281.6,0.0,5.36146,4.4,0.0,5.4,0.0,0.0,0.0,0.0,1.0,0.0,1.05318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-01-30,11,Other high contact ,2360287.0,2360280.4,0.0,6.51627,5.6,0.0,6.5,0.0,0.0,0.1,0.0,1.0,0.0,1.2539,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-01-31,12,Other high contact ,2360287.0,2360278.8,0.0,7.96109,7.2,0.0,8.0,0.0,0.0,0.2,0.0,1.0,0.0,1.54392,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-02-01,13,Other high contact ,2360287.0,2360276.9,0.0,9.78523,9.1,0.0,9.8,0.0,0.0,0.3,0.0,1.0,0.0,1.92323,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-02-02,14,Other high contact ,2360287.0,2360274.5,0.0,12.07798,11.5,0.0,12.1,0.0,0.0,0.4,0.0,1.0,0.0,2.39184,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-02-03,15,Other high contact ,2360287.0,2360271.6,0.0,14.83924,14.4,0.0,14.8,0.0,0.0,0.5,0.0,1.0,0.0,2.90505,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-02-04,16,Other high contact ,2360287.0,2360268.1,0.0,18.19804,17.9,0.0,18.2,0.0,0.0,0.7,0.0,1.0,0.0,3.54728,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-02-05,17,Other high contact ,2360287.0,2360263.7,0.0,22.32311,22.3,0.0,22.3,0.0,0.0,1.0,0.0,1.0,0.0,4.35825,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-02-06,18,Other high contact ,2360287.0,2360258.3,0.0,27.42292,27.7,0.0,27.4,0.0,0.0,1.2,0.0,1.0,0.0,5.37769,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-02-07,19,Other high contact ,2360287.0,2360251.7,0.0,33.68599,34.3,0.0,33.7,0.0,0.0,1.6,0.0,1.0,0.0,6.60552,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-02-08,20,Other high contact ,2360287.0,2360243.6,0.0,41.35821,42.4,0.0,41.4,0.0,0.0,2.0,0.0,1.0,0.0,8.09916,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-02-09,21,Other high contact ,2360287.0,2360233.7,0.0,50.76056,52.3,0.0,50.8,0.0,0.0,2.5,0.0,1.0,0.0,9.93364,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-02-10,22,Other high contact ,2360287.0,2360221.5,0.0,62.31562,64.5,0.0,62.3,0.0,0.0,3.2,0.0,1.0,0.0,12.2017,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-02-11,23,Other high contact ,2360287.0,2360206.5,0.0,76.51297,79.5,0.0,76.5,0.0,0.0,4.0,0.0,1.0,0.0,14.98716,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-02-12,24,Other high contact ,2360287.0,2360188.1,0.0,93.94178,97.9,0.0,93.9,0.0,0.0,4.9,0.0,1.0,0.0,18.3994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-02-13,25,Other high contact ,2360287.0,2360165.5,0.0,115.32513,120.5,0.0,115.3,0.0,0.0,6.1,0.0,1.0,0.0,22.58112,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-02-14,26,Other high contact ,2360287.0,2360137.8,0.0,141.57362,148.2,0.0,141.6,0.0,0.0,7.6,0.0,1.0,0.0,27.7203,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-02-15,27,Other high contact ,2360287.0,2360103.8,0.0,173.80315,182.2,0.0,173.8,0.0,0.0,9.4,0.0,1.0,0.0,34.0346,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-02-16,28,Other high contact ,2360287.0,2360062.0,0.0,213.37481,224.0,0.0,213.4,0.0,0.0,11.6,0.0,1.0,0.0,41.78591,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-02-17,29,Other high contact ,2360287.0,2360010.7,0.0,261.95037,275.3,0.0,262.0,0.0,0.0,14.3,0.0,1.0,0.0,51.29558,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-02-18,30,Other high contact ,2360287.0,2359947.7,0.0,321.57734,338.3,0.0,321.6,0.0,0.0,17.7,0.0,1.0,0.0,62.96824,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020-02-19,31,Other high contact ,2360287.0,2359870.4,0.0,394.7746,415.6,0.0,394.8,0.0,0.0,21.8,0.0,1.0,0.0,77.29957,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020-02-20,32,Other high contact ,2360287.0,2359775.5,0.0,484.63357,510.5,0.0,484.6,0.0,0.0,26.8,0.0,1.0,0.0,94.89398,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-02-21,33,Other high contact ,2360287.0,2359659.0,0.0,594.94152,627.0,0.0,594.9,0.0,0.0,33.0,0.0,1.0,0.0,116.48905,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-02-22,34,Other high contact ,2360287.0,2359516.0,0.0,730.34538,770.0,0.0,730.3,0.0,0.0,40.6,0.0,1.0,0.0,142.99316,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-02-23,35,Other high contact ,2360287.0,2359340.5,0.0,896.55035,945.5,0.0,896.6,0.0,0.0,49.9,0.0,1.0,0.0,175.52304,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-02-24,36,Other high contact ,2360286.9,2359125.1,0.0,1100.55944,1160.9,0.0,1100.6,0.0,0.1,61.3,0.0,1.0,0.0,215.44824,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2020-02-25,37,Other high contact ,2360286.9,2358860.6,0.0,1350.96158,1425.4,0.0,1351.0,0.0,0.1,75.3,0.0,1.0,0.0,264.44489,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
38,2020-02-26,38,Other high contact ,2360286.9,2358536.1,0.0,1658.28918,1749.9,0.0,1658.3,0.0,0.1,92.6,0.0,1.0,0.0,324.56719,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
39,2020-02-27,39,Other high contact ,2360286.9,2358137.7,0.0,2035.45796,2148.3,0.0,2035.5,0.0,0.1,113.7,0.0,1.0,0.0,398.33349,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
40,2020-02-28,40,Other high contact ,2360286.9,2357648.9,0.0,2498.30451,2637.1,0.0,2498.3,0.0,0.1,139.7,0.0,1.0,0.0,488.8295,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
41,2020-02-29,41,Other high contact ,2360286.8,2357049.1,0.0,3066.23852,3236.9,0.0,3066.2,0.0,0.2,171.5,0.0,1.0,0.0,599.8314,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
42,2020-03-01,42,Other high contact ,2360286.8,2356313.1,0.0,3763.03802,3972.9,0.0,3763.0,0.0,0.2,210.6,0.0,1.0,0.0,735.95736,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
43,2020-03-02,43,Other high contact ,2360286.8,2355410.3,0.0,4617.81881,4875.7,0.0,4617.8,0.0,0.2,258.7,0.0,1.0,0.0,902.85179,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
44,2020-03-03,44,Other high contact ,2360286.7,2354302.9,0.0,5666.21366,5983.1,0.0,5666.2,0.0,0.3,317.6,0.0,1.0,0.0,1107.40734,0.0,0.0,0.0,59.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
45,2020-03-04,45,Other high contact ,2360286.6,2353054.6,0.0,6842.04122,7231.4,0.0,6842.0,0.0,0.4,390.0,0.0,1.0,0.0,1248.27082,0.0,0.0,0.0,72.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003
46,2020-03-05,46,Other high contact ,2360286.5,2351658.8,0.0,8148.93094,8627.2,0.0,8148.9,0.0,0.5,478.8,0.0,1.0,0.0,1395.81894,0.0,0.0,0.0,88.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004
47,2020-03-06,47,Other high contact ,2360286.4,2350112.9,0.0,9585.5834,10173.1,0.0,9585.6,0.0,0.6,587.9,0.0,1.0,0.0,1545.81744,0.0,0.0,0.0,109.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004
48,2020-03-07,48,Other high contact ,2360286.3,2348421.2,0.0,11143.37688,11864.8,0.0,11143.4,0.0,0.7,721.8,0.0,1.0,0.0,1691.79598,0.0,0.0,0.0,133.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005
49,2020-03-08,49,Other high contact ,2360286.2,2346625.8,0.0,12774.24225,13660.2,0.0,12774.2,0.0,0.8,886.1,0.0,1.0,0.0,1795.35184,0.0,0.0,0.0,164.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006
50,2020-03-09,50,Other high contact ,2360286.0,2344782.0,34.1,14416.13711,15504.0,264.3,14382.1,34.1,1.0,1087.8,0.0,1.0,264.3,1843.79292,34.1,22.0,34.1,201.7,0.0,0.0,0.2,22.0,12.1,229.1,1.2,0.646,0.995,0.001,0.007
51,2020-03-10,51,Other high contact ,2360285.7,2342958.8,68.6,15991.52236,17327.2,528.6,15922.9,72.0,1.3,1335.4,0.0,1.0,264.3,1823.19332,37.9,26.1,37.9,247.6,0.0,0.0,0.2,26.1,11.8,225.0,1.4,0.688,0.994,0.001,0.007
52,2020-03-11,52,Other high contact ,2360285.4,2341239.8,103.8,17406.38819,19046.2,792.9,17302.6,114.1,1.6,1639.2,0.0,1.0,264.3,1719.00765,42.1,30.5,42.1,303.9,0.0,0.0,0.3,30.5,11.6,220.6,1.6,0.724,0.993,0.001,0.008
53,2020-03-12,53,Other high contact ,2360285.1,2339725.9,139.9,18546.99373,20560.1,1057.1,18407.1,160.5,1.9,2012.1,0.0,1.0,264.3,1513.86337,46.5,35.1,46.5,372.9,0.0,0.0,0.4,35.1,11.4,216.0,1.8,0.755,0.992,0.001,0.009
54,2020-03-13,54,Other high contact ,2360284.6,2338536.1,176.9,19278.81265,21749.9,1321.4,19101.9,211.5,2.4,2469.7,0.0,1.0,264.3,1189.8631,51.0,39.9,51.0,457.6,0.0,0.0,0.4,39.9,11.1,211.2,2.1,0.782,0.99,0.001,0.009
55,2020-03-14,55,Other high contact ,2360284.1,2337228.2,214.7,20024.67369,23057.8,1585.7,19809.9,267.1,2.9,3031.2,0.0,1.0,264.3,1307.89638,55.5,44.7,55.5,561.5,0.0,0.0,0.5,44.7,10.9,206.4,2.4,0.804,0.989,0.001,0.01
56,2020-03-15,56,Other high contact ,2360283.4,2335816.9,253.1,20757.301,24469.1,1850.0,20504.2,326.9,3.6,3709.3,0.0,1.0,264.3,1411.30453,59.8,49.2,59.8,678.0,0.0,0.0,0.7,49.2,10.6,201.9,2.6,0.822,0.987,0.001,0.01
57,2020-03-16,57,Other high contact ,2360282.6,2334325.9,227.8,21439.97451,25960.1,1850.0,21212.2,326.9,4.4,4516.8,0.0,1.0,0.0,1491.00817,0.0,0.0,0.0,807.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011
58,2020-03-17,58,Other high contact ,2360281.6,2332789.3,205.0,22025.63648,27496.7,1850.0,21820.6,326.9,5.4,5466.7,0.0,1.0,0.0,1536.54718,0.0,0.0,0.0,949.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012
59,2020-03-18,59,Other high contact ,2360280.4,2331207.5,303.3,22501.95219,29078.5,2300.0,22198.7,445.7,6.6,6570.9,0.0,1.0,450.0,1581.79797,118.8,101.6,118.8,1104.3,0.0,0.0,1.2,101.6,17.2,325.9,5.3,0.856,0.984,0.001,0.012
60,2020-03-19,60,Other high contact ,2360278.9,2329582.9,394.5,22859.17799,30703.1,2750.0,22464.7,567.2,8.1,7836.8,0.0,1.0,450.0,1624.59769,121.5,104.5,121.5,1265.9,0.0,0.0,1.5,104.5,17.0,323.0,5.5,0.86,0.983,0.001,0.013
61,2020-03-20,61,Other high contact ,2360277.1,2327912.1,479.4,23099.61222,32373.9,3200.0,22620.3,691.5,9.9,9265.4,0.0,1.0,450.0,1670.8519,124.3,107.4,124.3,1428.6,0.0,0.0,1.8,107.4,16.8,320.1,5.7,0.864,0.983,0.001,0.014
62,2020-03-21,62,Other high contact ,2360274.8,2326204.3,558.4,23220.41965,34081.7,3650.0,22662.1,818.5,12.2,10850.1,0.0,1.0,450.0,1707.75755,126.9,110.2,126.9,1584.7,0.0,0.0,2.3,110.2,16.7,317.3,5.8,0.868,0.982,0.001,0.014
63,2020-03-22,63,Other high contact ,2360272.0,2324485.2,632.1,23211.86196,35800.8,4100.0,22579.7,948.1,15.0,12575.0,0.0,1.0,450.0,1719.11312,129.6,113.0,129.6,1724.9,0.0,0.0,2.8,113.0,16.6,314.5,5.9,0.872,0.981,0.001,0.015
64,2020-03-23,64,Other high contact ,2360268.6,2322764.3,700.7,23091.47164,37521.7,4550.0,22390.7,1079.9,18.4,14412.9,0.0,1.0,450.0,1720.93969,131.8,115.4,131.8,1837.9,0.0,0.0,3.4,115.4,16.4,312.1,6.1,0.875,0.981,0.001,0.016
65,2020-03-24,65,Other high contact ,2360264.5,2321050.9,763.9,22890.23815,39235.1,5000.0,22126.4,1213.1,22.5,16323.3,0.0,1.0,450.0,1713.38962,133.2,116.9,133.2,1910.4,0.0,0.0,4.2,116.9,16.3,310.6,6.2,0.877,0.981,0.001,0.017
66,2020-03-25,66,Other high contact ,2360259.3,2319354.5,687.5,22597.11899,40931.5,5000.0,21909.6,1213.1,27.7,18307.7,0.0,1.0,0.0,1696.36363,0.0,0.0,0.0,1984.4,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.017
67,2020-03-26,67,Other high contact ,2360253.2,2317685.1,618.7,22203.351,42600.9,5000.0,21584.6,1213.1,33.8,20364.7,0.0,1.0,0.0,1669.37833,0.0,0.0,0.0,2057.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018
68,2020-03-27,68,Other high contact ,2360245.8,2316051.1,556.9,21705.43438,44234.9,5000.0,21148.6,1213.1,41.2,22489.3,0.0,1.0,0.0,1634.06153,0.0,0.0,0.0,2124.6,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019
69,2020-03-28,69,Other high contact ,2360237.1,2314457.9,501.2,21107.26184,45828.1,5000.0,20606.1,1213.1,49.9,24671.9,0.0,1.0,0.0,1593.14138,0.0,0.0,0.0,2182.6,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019
70,2020-03-29,70,Other high contact ,2360227.0,2312896.2,451.1,20429.10001,47389.8,5000.0,19978.0,1213.1,60.0,26901.8,0.0,1.0,0.0,1561.76166,0.0,0.0,0.0,2229.8,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02
71,2020-03-30,71,Other high contact ,2360215.5,2311374.1,406.0,19674.35176,48911.9,5000.0,19268.4,1213.1,71.5,29167.0,0.0,1.0,0.0,1522.04959,0.0,0.0,0.0,2265.2,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021
72,2020-03-31,72,Other high contact ,2360202.4,2309900.0,365.4,18846.34368,50386.0,5000.0,18481.0,1213.1,84.6,31456.1,0.0,1.0,0.0,1474.10054,0.0,0.0,0.0,2289.1,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021
73,2020-04-01,73,Other high contact ,2360188.0,2308481.5,328.8,17949.37615,51804.5,5000.0,17620.6,1213.1,99.0,33757.1,0.0,1.0,0.0,1418.53724,0.0,0.0,0.0,2301.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.022
74,2020-04-02,74,Other high contact ,2360172.2,2307124.4,295.9,16990.54779,53161.6,5000.0,16694.6,1213.1,114.8,36057.3,0.0,1.0,0.0,1357.10785,0.0,0.0,0.0,2300.2,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.023
75,2020-04-03,75,Other high contact ,2360155.5,2305761.5,266.3,16048.37376,54524.5,5000.0,15782.0,1213.1,131.5,38345.6,0.0,1.0,0.0,1362.86349,0.0,0.0,0.0,2288.3,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.023
76,2020-04-04,76,Other high contact ,2360138.0,2304405.6,596.2,15118.5365,55880.4,6284.0,14522.3,1569.6,149.0,40613.9,0.0,1.0,1284.0,1355.92069,356.5,308.5,356.5,2268.3,0.0,0.0,17.4,308.5,48.0,911.3,16.2,0.865,0.982,0.001,0.024
77,2020-04-05,77,Other high contact ,2360119.9,2303069.3,1079.2,14197.39498,57216.7,8282.3,13118.2,2112.2,167.1,42853.2,0.0,1.0,1998.3,1336.24408,542.6,467.3,542.6,2239.3,0.0,0.0,18.1,467.3,75.3,1431.1,24.6,0.861,0.983,0.001,0.024
78,2020-04-06,78,Other high contact ,2360101.2,2301765.2,1500.2,13282.49635,58520.8,10280.6,11782.3,2641.1,185.8,45053.4,0.0,1.0,1998.3,1304.12879,528.9,452.8,528.9,2200.3,0.0,0.0,18.8,452.8,76.1,1445.6,23.8,0.856,0.984,0.001,0.025
79,2020-04-07,79,Other high contact ,2360081.8,2300498.8,1863.6,12378.63775,59787.2,12278.9,10515.0,3154.6,205.2,47204.4,0.0,1.0,1998.3,1266.44477,513.5,436.5,513.5,2150.9,0.0,0.0,19.4,436.5,76.9,1461.8,23.0,0.85,0.985,0.001,0.025
80,2020-04-08,80,Other high contact ,2360061.9,2299330.4,2873.1,11435.44839,60955.6,17091.4,8562.3,4350.4,225.1,49296.0,0.0,1.0,4812.6,1168.36732,1195.9,1008.3,1195.9,2091.6,0.0,0.0,19.9,1008.3,187.6,3563.6,53.1,0.843,0.985,0.0,0.026
81,2020-04-09,81,Other high contact ,2360041.5,2298294.2,4036.3,10426.90039,61991.8,23136.9,6390.6,5800.9,245.5,51320.4,0.0,1.0,6045.4,1036.23651,1450.5,1212.0,1450.5,2024.4,0.0,0.0,20.3,1212.0,238.5,4531.2,63.8,0.836,0.986,0.0,0.026
82,2020-04-10,82,Other high contact ,2360020.8,2297384.6,5219.4,9366.12361,62901.4,30103.7,4146.7,7387.7,266.2,53270.1,0.0,1.0,6966.9,909.53848,1586.8,1307.2,1586.8,1949.6,0.0,0.0,20.7,1307.2,279.5,5311.3,68.8,0.824,0.987,0.0,0.027
83,2020-04-11,83,Other high contact ,2359999.9,2296526.1,6145.8,8336.13944,63759.9,36880.9,2190.4,8836.0,287.1,55137.7,0.0,1.0,6777.1,858.49649,1448.3,1171.1,1448.3,1867.6,0.0,0.0,20.9,1171.1,277.2,5267.2,61.6,0.809,0.988,0.0,0.027
84,2020-04-12,84,Other high contact ,2359978.9,2295760.8,6872.8,7301.72385,64525.2,43595.1,429.0,10177.5,308.1,56916.4,0.0,1.0,6714.3,765.28871,1341.6,1061.7,1341.6,1778.7,0.0,0.0,21.0,1061.7,279.8,5316.8,55.9,0.791,0.99,0.0,0.027
85,2020-04-13,85,Other high contact ,2359958.0,2295134.0,7554.9,6223.85025,65152.0,50952.3,0.0,11546.9,329.0,58600.1,0.0,1.0,7357.1,626.80721,1369.4,1057.2,1369.4,1683.7,0.0,0.0,21.0,1057.2,312.2,5932.1,55.6,0.772,0.991,0.0,0.028
86,2020-04-14,86,Other high contact ,2359937.1,2294650.4,8121.9,5096.27754,65635.6,59013.6,0.0,12869.4,349.9,60190.4,0.0,1.0,8061.3,483.63385,1322.5,970.5,1322.5,1590.3,0.0,0.0,20.9,970.5,352.0,6687.7,51.1,0.734,0.992,0.0,0.028
87,2020-04-15,87,Other high contact ,2359916.4,2294293.7,8033.6,3934.11118,65992.3,64260.6,0.0,13593.3,370.6,61688.6,0.0,1.0,5247.0,356.71536,723.9,487.1,723.9,1498.2,0.0,0.0,20.7,487.1,236.7,4497.5,25.6,0.673,0.994,0.0,0.028
88,2020-04-16,88,Other high contact ,2359895.9,2294053.6,7840.7,2746.86157,66232.4,69856.3,0.0,14203.8,391.1,63095.5,0.0,1.0,5595.7,240.08588,610.5,349.1,610.5,1406.9,0.0,0.0,20.4,349.1,261.4,4966.8,18.4,0.572,0.996,0.0,0.028
89,2020-04-17,89,Other high contact ,2359875.9,2293858.5,7514.3,1605.69417,66427.5,75423.4,0.0,14661.5,411.1,64411.7,0.0,1.0,5567.1,195.1495,457.7,189.3,457.7,1316.2,0.0,0.0,20.1,189.3,268.4,5099.5,10.0,0.414,0.998,0.0,0.028
