dates,days,day1,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths,reff,positive rate,detection rate
2020-01-19,0,0,8654999.0,8654996.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.4662049065516934e-07,0.0,0.0,1.0,,0.0
2020-01-20,3,3,8654999.0,8654992.0,0.0,7.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.6216065420689245e-07,4.6216065420689245e-07,0.0,0.5714285714285714,,0.0
2020-01-21,6,6,8654999.0,8654988.0,0.0,11.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.6216065420689245e-07,9.243213084137849e-07,0.0,0.36363636363636365,,0.0
2020-01-22,9,9,8654999.0,8654984.0,0.0,15.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.6216065420689245e-07,1.3864819626206773e-06,0.0,0.26666666666666666,,0.0
2020-01-23,12,12,8654999.0,8654979.1,0.0,19.900000000000002,0.0,16.900000000000002,0.0,19.900000000000002,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.609474940436158e-07,1.952628764024121e-06,0.0,0.24396984924623116,,0.0
2020-01-24,15,15,8654999.0,8654973.2,0.0,25.799999999999997,0.0,22.8,0.0,25.799999999999997,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.931254411467869e-07,2.634315728979287e-06,0.0,0.23251937984496127,,0.0
2020-01-25,18,18,8654999.0,8654966.0,0.0,33.0,0.0,30.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.253033882499582e-07,3.4662049065516935e-06,0.0,0.21645454545454546,,0.0
2020-01-26,21,21,8654999.0,8654957.7,0.0,41.3,0.0,38.3,0.0,41.3,0.0,0.0,0.0,0.0,3.0,0.0,4.0,8.286999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.574813353531294e-07,4.425188264030995e-06,0.0,0.20065375302663438,,0.0
2020-01-27,24,24,8654999.0,8654948.0,0.0,51.0,0.0,48.0,0.0,51.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,9.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.1179666225264729e-06,5.545927850482709e-06,0.0,0.18972549019607843,,0.0
2020-01-28,27,27,8654999.0,8654936.7,0.0,62.3,0.0,59.3,0.0,62.3,0.0,0.0,0.0,0.0,3.0,0.0,4.0,11.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.316118003017678e-06,6.85153169861718e-06,0.0,0.18284109149277689,,0.0
2020-01-29,30,30,8654999.0,8654923.2,0.0,72.8,0.0,72.8,0.0,72.8,0.0,0.0,3.0,0.0,3.0,0.0,4.0,13.434,0.0,0.0,0.0,2.9699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5521665571538481e-06,8.411323906565443e-06,0.0,0.18453296703296704,,0.0
2020-01-30,33,33,8654999.0,8654907.4,0.0,84.60000000000001,0.0,88.6,0.0,84.60000000000001,0.0,0.0,6.9,0.0,3.0,0.0,4.0,15.805,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8261122849349838e-06,1.0236858490682668e-05,0.0,0.18682033096926712,,0.0
2020-01-31,36,36,8654999.0,8654888.799999999,0.0,99.30000000000001,0.0,107.2,0.0,99.30000000000001,0.0,0.0,10.9,0.0,3.0,0.0,4.0,18.572,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1458119174826015e-06,1.2385905532744718e-05,0.0,0.1870292044310171,,0.0
2020-02-01,39,39,8654999.0,8654867.0,0.0,117.2,0.0,129.0,0.0,117.2,0.0,0.0,14.8,0.0,3.0,0.0,4.0,21.831,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.522357310497667e-06,1.4904681098172282e-05,0.0,0.18627133105802046,,0.0
2020-02-02,42,42,8654999.0,8654842.2,0.0,137.2,0.0,153.8,0.0,137.2,0.0,0.0,19.7,0.0,3.0,0.0,4.0,24.826,0.0,0.0,0.0,4.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.868400100335078e-06,1.7770077154255015e-05,0.0,0.18094752186588922,,0.0
2020-02-03,45,45,8654999.0,8654813.9,0.0,159.4,0.0,182.1,0.0,159.4,0.0,0.0,25.5,0.0,3.0,0.0,4.0,28.215000000000003,0.0,0.0,0.0,5.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.259965714611868e-06,2.1039863782768778e-05,0.0,0.17700752823086577,,0.0
2020-02-04,48,48,8654999.0,8654781.6,0.0,184.7,0.0,214.4,0.0,184.7,0.0,0.0,32.7,0.0,3.0,0.0,4.0,32.395,0.0,0.0,0.0,7.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7429235982580706e-06,2.4771811065489435e-05,0.0,0.17539252842447214,,0.0
2020-02-05,51,51,8654999.0,8654744.0,0.0,214.0,0.0,252.0,0.0,214.0,0.0,0.0,40.9,0.0,3.0,0.0,4.0,37.506,0.0,0.0,0.0,8.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.3334493741709275e-06,2.9116121215034226e-05,0.0,0.17526168224299066,,0.0
2020-02-06,54,54,8654999.0,8654700.9,0.0,247.70000000000002,0.0,295.1,0.0,247.70000000000002,0.0,0.0,50.5,0.0,3.0,0.0,4.0,43.233000000000004,0.0,0.0,0.0,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.9951478908316454e-06,3.409590226411349e-05,0.0,0.17453774727492935,,0.0
2020-02-07,57,57,8654999.0,8654651.2,0.0,286.0,0.0,344.8,0.0,286.0,0.0,0.0,61.800000000000004,0.0,3.0,0.0,4.0,49.605000000000004,0.0,0.0,0.0,11.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.731369812983226e-06,3.983824839263413e-05,0.0,0.17344405594405596,,0.0
2020-02-08,60,60,8654999.0,8654594.4,0.0,329.5,0.0,401.59999999999997,0.0,329.5,0.0,0.0,75.0,0.0,3.0,0.0,4.0,56.848,0.0,0.0,0.0,13.300999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.568227217588356e-06,4.6400929682371996e-05,0.0,0.17252807283763277,,0.0
2020-02-09,63,63,8654999.0,8654529.1,0.0,379.20000000000005,0.0,466.9,0.0,379.20000000000005,0.0,0.0,90.69999999999999,0.0,3.0,0.0,4.0,65.23,0.0,0.0,0.0,15.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.536684868478899e-06,5.394570236229952e-05,0.0,0.1720200421940928,,0.0
2020-02-10,66,66,8654999.0,8654454.3,0.0,435.70000000000005,0.0,541.7,0.0,435.70000000000005,0.0,0.0,109.1,0.0,3.0,0.0,4.0,74.855,0.0,0.0,0.0,18.387999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.648758942664234e-06,6.258810659596841e-05,0.0,0.17180399357355977,,0.0
2020-02-11,69,69,8654999.0,8654368.5,0.0,499.9,0.0,627.5,0.0,499.9,0.0,0.0,130.7,0.0,3.0,0.0,4.0,85.819,0.0,0.0,0.0,21.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.915541295845326e-06,7.250145262870626e-05,0.0,0.1716723344668934,,0.0
2020-02-12,72,72,8654999.0,8654270.1,0.0,573.6,0.0,725.9,0.0,573.6,0.0,0.0,155.3,0.0,3.0,0.0,4.0,98.274,0.0,0.0,0.0,24.580000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.1354594032882037e-05,8.38706047221958e-05,0.0,0.17132845188284518,,0.0
2020-02-13,75,75,8654999.0,8654157.7,0.0,658.0,0.0,838.3,0.0,658.0,0.0,0.0,183.2,0.0,3.0,0.0,4.0,112.455,0.0,0.0,0.0,27.935000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.2993069092209023e-05,9.685731910540948e-05,0.0,0.17090425531914893,,0.0
2020-02-14,78,78,8654999.0,8654029.2,0.0,754.5,0.0,966.8,0.0,754.5,0.0,0.0,215.3,0.0,3.0,0.0,4.0,128.606,0.0,0.0,0.0,32.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.4859158273732902e-05,0.0001117042301218059,0.0,0.1704519549370444,,0.0
2020-02-15,81,81,8654999.0,8653882.2,0.0,864.4,0.0,1113.8,0.0,864.4,0.0,0.0,252.39999999999998,0.0,3.0,0.0,4.0,146.971,0.0,0.0,0.0,37.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.6981053377360297e-05,0.0001286886341639092,0.0,0.17002660805182787,,0.0
2020-02-16,84,84,8654998.9,8653714.2,0.0,989.5,0.0,1281.8,0.0,989.5,0.0,0.1,295.3,0.0,3.0,0.0,4.0,168.047,0.0,0.0,0.0,42.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.9416178088711253e-05,0.00014809938335174136,0.0,0.16983021728145528,,0.0
2020-02-17,87,87,8654998.9,8653521.9,0.0,1132.6,0.0,1474.1,0.0,1132.6,0.0,0.1,344.2,0.0,3.0,0.0,4.0,192.221,0.0,0.0,0.0,49.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.220924603468176e-05,0.00017031775705944916,0.0,0.16971658131732298,,0.0
2020-02-18,90,90,8654998.8,8653302.1,0.0,1296.1,0.0,1693.9,0.0,1296.1,0.0,0.2,400.6,0.0,3.0,0.0,4.0,219.82,0.0,0.0,0.0,56.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.5398039338838495e-05,0.00019571348756281746,0.0,0.16960111102538386,,0.0
2020-02-19,93,93,8654998.7,8653050.9,0.0,1482.7,0.0,1945.1,0.0,1482.7,0.0,0.30000000000000004,465.2,0.0,3.0,0.0,4.0,251.22,0.0,0.0,0.0,64.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.902600089356455e-05,0.0002247371799143078,0.0,0.16943414041950494,,0.0
2020-02-20,96,96,8654998.7,8652763.899999999,0.0,1695.6,0.0,2232.1000000000004,0.0,1695.6,0.0,0.30000000000000004,539.3,0.0,3.0,0.0,4.0,287.025,0.0,0.0,0.0,74.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.316291659292797e-05,0.0002578972080030469,0.0,0.16927636234961074,,0.0
2020-02-21,99,99,8654998.6,8652435.9,0.0,1938.3,0.0,2560.1,0.0,1938.3,0.0,0.4,624.4,0.0,3.0,0.0,4.0,327.937,0.0,0.0,0.0,84.967,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,3.788989636578335e-05,0.00029579438637921903,0.0,0.16918794820203273,,0.0
2020-02-22,102,102,8654998.6,8652061.3,0.0,2215.7,0.0,2934.7,0.0,2215.7,0.0,0.4,721.5,0.0,3.0,0.0,4.0,374.686,0.0,0.0,0.0,97.299,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,4.329128372129373e-05,0.0003390757336459881,0.0,0.16910502324321885,,0.0
2020-02-23,105,105,8654998.399999999,8651633.2,0.0,2532.3,0.0,3362.8,0.0,2532.3,0.0,0.6000000000000001,832.9000000000001,0.0,3.0,0.0,4.0,428.036,0.0,0.0,0.0,111.34,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,4.94553528744731e-05,0.0003885384889268149,0.0,0.16903052560913004,,0.0
2020-02-24,108,108,8654998.3,8651144.2,0.0,2893.7,0.0,3851.8,0.0,2893.7,0.0,0.7,960.2,0.0,3.0,0.0,4.0,488.89,0.0,0.0,0.0,127.331,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,5.648643512731827e-05,0.0004450376379623321,0.0,0.16894978746932993,,0.0
