days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
5,2020-01-24,5,Rest of population,6073871.0,6073854.0,0.0,17.0,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,2.807,4.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-01-25,6,Rest of population,6073871.0,6073849.0,0.0,22.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.807,4.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-01-26,7,Rest of population,6073871.0,6073843.2,0.0,27.8,0.0,26.8,0.0,27.8,0.0,0.0,0.0,0.0,1.0,0.0,2.807,5.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-01-27,8,Rest of population,6073871.0,6073836.4,0.0,34.6,0.0,33.6,0.0,34.6,0.0,0.0,0.0,0.0,1.0,0.0,2.807,6.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-01-28,9,Rest of population,6073871.0,6073828.5,0.0,42.5,0.0,41.5,0.0,42.5,0.0,0.0,0.0,0.0,1.0,0.0,2.807,7.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-01-29,10,Rest of population,6073871.0,6073819.1,0.0,50.9,0.0,50.9,0.0,50.9,0.0,0.0,1.0,0.0,1.0,0.0,2.807,9.382,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-01-30,11,Rest of population,6073871.0,6073808.1,0.0,59.2,0.0,61.9,0.0,59.2,0.0,0.0,3.8,0.0,1.0,0.0,2.807,11.036,0.0,0.0,0.0,2.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-01-31,12,Rest of population,6073871.0,6073795.1,0.0,69.4,0.0,74.9,0.0,69.4,0.0,0.0,6.5,0.0,1.0,0.0,2.807,12.966,0.0,0.0,0.0,2.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-02-01,13,Rest of population,6073871.0,6073779.9,0.0,81.8,0.0,90.1,0.0,81.8,0.0,0.0,9.3,0.0,1.0,0.0,2.807,15.238,0.0,0.0,0.0,2.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-02-02,14,Rest of population,6073871.0,6073762.5,0.0,95.8,0.0,107.5,0.0,95.8,0.0,0.0,12.7,0.0,1.0,0.0,2.807,17.333,0.0,0.0,0.0,3.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-02-03,15,Rest of population,6073871.0,6073742.8,0.0,111.3,0.0,127.2,0.0,111.3,0.0,0.0,16.8,0.0,1.0,0.0,2.807,19.696,0.0,0.0,0.0,4.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-02-04,16,Rest of population,6073871.0,6073720.2,0.0,129.0,0.0,149.8,0.0,129.0,0.0,0.0,21.8,0.0,1.0,0.0,2.807,22.611,0.0,0.0,0.0,4.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-02-05,17,Rest of population,6073871.0,6073694.0,0.0,149.4,0.0,176.0,0.0,149.4,0.0,0.0,27.5,0.0,1.0,0.0,2.807,26.176,0.0,0.0,0.0,5.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-02-06,18,Rest of population,6073871.0,6073663.9,0.0,172.9,0.0,206.1,0.0,172.9,0.0,0.0,34.2,0.0,1.0,0.0,2.807,30.17,0.0,0.0,0.0,6.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-02-07,19,Rest of population,6073871.0,6073629.3,0.0,199.6,0.0,240.7,0.0,199.6,0.0,0.0,42.1,0.0,1.0,0.0,2.807,34.613,0.0,0.0,0.0,7.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-02-08,20,Rest of population,6073871.0,6073589.6,0.0,230.0,0.0,280.4,0.0,230.0,0.0,0.0,51.4,0.0,1.0,0.0,2.807,39.665,0.0,0.0,0.0,9.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-02-09,21,Rest of population,6073871.0,6073544.1,0.0,264.6,0.0,325.9,0.0,264.6,0.0,0.0,62.3,0.0,1.0,0.0,2.807,45.51,0.0,0.0,0.0,10.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-02-10,22,Rest of population,6073871.0,6073491.9,0.0,304.0,0.0,378.1,0.0,304.0,0.0,0.0,75.2,0.0,1.0,0.0,2.807,52.223,0.0,0.0,0.0,12.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-02-11,23,Rest of population,6073871.0,6073432.0,0.0,348.8,0.0,438.0,0.0,348.8,0.0,0.0,90.2,0.0,1.0,0.0,2.807,59.869,0.0,0.0,0.0,15.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-02-12,24,Rest of population,6073871.0,6073363.4,0.0,400.2,0.0,506.6,0.0,400.2,0.0,0.0,107.4,0.0,1.0,0.0,2.807,68.555,0.0,0.0,0.0,17.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-02-13,25,Rest of population,6073871.0,6073285.0,0.0,459.1,0.0,585.0,0.0,459.1,0.0,0.0,126.9,0.0,1.0,0.0,2.807,78.445,0.0,0.0,0.0,19.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-02-14,26,Rest of population,6073871.0,6073195.3,0.0,526.4,0.0,674.7,0.0,526.4,0.0,0.0,149.3,0.0,1.0,0.0,2.807,89.709,0.0,0.0,0.0,22.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-02-15,27,Rest of population,6073871.0,6073092.8,0.0,603.0,0.0,777.2,0.0,603.0,0.0,0.0,175.2,0.0,1.0,0.0,2.807,102.516,0.0,0.0,0.0,25.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-02-16,28,Rest of population,6073870.9,6072975.6,0.0,690.3,0.0,894.4,0.0,690.3,0.0,0.1,205.1,0.0,1.0,0.0,2.807,117.215,0.0,0.0,0.0,29.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-02-17,29,Rest of population,6073870.9,6072841.5,0.0,790.1,0.0,1028.5,0.0,790.1,0.0,0.1,239.3,0.0,1.0,0.0,2.807,134.073,0.0,0.0,0.0,34.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-02-18,30,Rest of population,6073870.9,6072688.2,0.0,904.1,0.0,1181.8,0.0,904.1,0.0,0.1,278.6,0.0,1.0,0.0,2.807,153.321,0.0,0.0,0.0,39.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020-02-19,31,Rest of population,6073870.8,6072512.9,0.0,1034.2,0.0,1357.1,0.0,1034.2,0.0,0.2,323.7,0.0,1.0,0.0,2.807,175.219,0.0,0.0,0.0,45.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020-02-20,32,Rest of population,6073870.8,6072312.8,0.0,1182.7,0.0,1557.2,0.0,1182.7,0.0,0.2,375.4,0.0,1.0,0.0,2.807,200.189,0.0,0.0,0.0,51.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-02-21,33,Rest of population,6073870.7,6072084.0,0.0,1352.0,0.0,1786.0,0.0,1352.0,0.0,0.3,434.7,0.0,1.0,0.0,2.807,228.721,0.0,0.0,0.0,59.275,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-02-22,34,Rest of population,6073870.7,6071822.7,0.0,1545.4,0.0,2047.3,0.0,1545.4,0.0,0.3,502.5,0.0,1.0,0.0,2.807,261.323,0.0,0.0,0.0,67.875,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-02-23,35,Rest of population,6073870.6,6071524.2,0.0,1766.2,0.0,2345.8,0.0,1766.2,0.0,0.4,580.2,0.0,1.0,0.0,2.807,298.529,0.0,0.0,0.0,77.667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-02-24,36,Rest of population,6073870.5,6071183.2,0.0,2018.3,0.0,2686.8,0.0,2018.3,0.0,0.5,669.0,0.0,1.0,0.0,2.807,340.968,0.0,0.0,0.0,88.819,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2020-02-25,37,Rest of population,6073870.4,6070793.8,0.0,2306.0,0.0,3076.2,0.0,2306.0,0.0,0.6,770.5,0.0,1.0,0.0,2.807,389.396,0.0,0.0,0.0,101.499,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
38,2020-02-26,38,Rest of population,6073870.2,6070349.1,0.0,2634.5,0.0,3520.9,0.0,2634.5,0.0,0.8,886.6,0.0,1.0,0.0,2.807,444.678,0.0,0.0,0.0,116.052,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
39,2020-02-27,39,Rest of population,6073870.1,6069841.3,0.0,3009.4,0.0,4028.7,0.0,3009.4,0.0,0.9,1019.3,0.0,1.0,0.0,2.807,507.788,0.0,0.0,0.0,132.743,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
40,2020-02-28,40,Rest of population,6073869.9,6069261.5,0.0,3437.3,0.0,4608.5,0.0,3437.3,0.0,1.1,1171.1,0.0,1.0,0.0,2.807,579.83,0.0,0.0,0.0,151.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
41,2020-02-29,41,Rest of population,6073869.7,6068599.4,0.0,3925.7,0.0,5270.6,0.0,3925.7,0.0,1.3,1344.6,0.0,1.0,0.0,2.807,662.075,0.0,0.0,0.0,173.481,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
42,2020-03-01,42,Rest of population,6073869.5,6067843.5,0.0,4483.2,0.0,6026.5,0.0,4483.2,0.0,1.5,1542.8,0.0,1.0,0.0,2.807,755.941,0.0,0.0,0.0,198.203,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
43,2020-03-02,43,Rest of population,6073869.2,6066980.5,0.0,5119.5,0.0,6889.5,0.0,5119.5,0.0,1.8,1769.2,0.0,1.0,0.0,2.807,863.047,0.0,0.0,0.0,226.452,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
44,2020-03-03,44,Rest of population,6073868.9,6065995.2,0.0,5845.8,0.0,7874.8,0.0,5845.8,0.0,2.1,2028.0,0.0,1.0,0.0,2.807,985.263,0.0,0.0,0.0,258.731,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
45,2020-03-04,45,Rest of population,6073868.6,6064870.4,0.0,6674.6,0.0,8999.6,0.0,6674.6,0.0,2.4,2323.5,0.0,1.0,0.0,2.807,1124.744,0.0,0.0,0.0,295.567,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
46,2020-03-05,46,Rest of population,6073868.2,6063586.5,0.0,7620.6,0.0,10283.5,0.0,7620.6,0.0,2.8,2661.1,0.0,1.0,0.0,2.807,1283.925,0.0,0.0,0.0,337.586,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0
47,2020-03-06,47,Rest of population,6073867.8,6062121.0,0.0,8700.1,0.0,11749.0,0.0,8700.1,0.0,3.2,3046.7,0.0,1.0,0.0,2.807,1465.564,0.0,0.0,0.0,385.533,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0
48,2020-03-07,48,Rest of population,6073867.2,6060448.2,0.0,9932.2,0.0,13421.8,0.0,9932.2,0.0,3.8,3486.9,0.0,1.0,0.0,2.807,1672.799,0.0,0.0,0.0,440.267,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0
49,2020-03-08,49,Rest of population,6073866.6,6058538.9,7.0,11338.0,0.0,15331.1,79.3,11335.6,7.0,4.4,3989.7,0.0,1.0,79.3,2.807,1909.23,7.0,2.5,7.0,502.751,0.0,0.0,0.6,2.5,4.5,72.9,0.1,0.39,0.998,0.0,0.003,2.0
50,2020-03-09,50,Rest of population,6073866.0,6056360.0,7.0,12942.2,0.0,17510.0,79.3,12939.8,7.0,5.0,4563.8,0.0,1.0,0.0,2.807,2178.96,0.0,0.0,0.0,574.078,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,2.0
51,2020-03-10,51,Rest of population,6073865.2,6053873.3,7.0,14772.6,0.0,19996.7,79.3,14770.2,7.0,5.8,5219.3,0.0,1.0,0.0,2.807,2486.654,0.0,0.0,0.0,655.507,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,3.0
52,2020-03-11,52,Rest of population,6073864.3,6051035.7,20.9,16860.9,0.0,22834.3,214.3,16852.3,20.9,6.7,5967.7,0.0,1.0,135.0,2.807,2837.612,13.9,6.1,13.9,748.442,0.0,0.0,0.9,6.1,7.8,122.1,0.3,0.488,0.997,0.0,0.004,4.0
53,2020-03-12,53,Rest of population,6073863.3,6047799.4,35.6,19241.6,0.0,26070.6,349.3,19226.1,35.6,7.7,6822.2,0.0,1.0,135.0,2.807,3236.259,14.8,6.9,14.8,854.486,0.0,0.0,1.0,6.9,7.8,121.3,0.4,0.521,0.997,0.001,0.004,4.0
54,2020-03-13,54,Rest of population,6073862.1,6044106.8,51.3,21957.7,0.0,29763.2,484.3,21934.2,51.3,8.9,7797.7,0.0,1.0,135.0,2.807,3692.66,15.7,7.9,15.7,975.489,0.0,0.0,1.2,7.9,7.8,120.4,0.4,0.554,0.997,0.001,0.005,11.0
55,2020-03-14,55,Rest of population,6073860.8,6039893.8,67.2,25055.7,0.0,33976.2,619.3,25023.4,67.2,10.2,8911.3,0.0,1.0,135.0,2.807,4213.002,15.9,8.9,15.9,1113.586,0.0,0.0,1.3,8.9,7.0,119.3,0.5,0.586,0.996,0.001,0.006,13.0
56,2020-03-15,56,Rest of population,6073859.3,6035448.6,84.2,28228.2,0.0,38421.4,754.3,28185.9,84.2,11.7,10182.5,0.0,1.0,135.0,2.807,4445.22,17.0,10.1,17.0,1271.189,0.0,0.0,1.5,10.1,6.9,118.2,0.5,0.618,0.996,0.001,0.006,14.0
57,2020-03-16,57,Rest of population,6073857.5,6030789.1,102.5,31435.0,0.0,43080.9,889.3,31381.2,102.5,13.5,11633.5,0.0,1.0,135.0,2.807,4659.485,18.3,11.4,18.3,1451.025,0.0,0.0,1.7,11.4,6.9,116.9,0.6,0.649,0.995,0.001,0.007,14.0
58,2020-03-17,58,Rest of population,6073855.5,6025942.4,122.2,34623.5,0.0,47927.6,1024.3,34556.9,122.2,15.5,13289.7,0.0,1.0,135.0,2.807,4846.694,19.7,12.8,19.7,1656.205,0.0,0.0,2.0,12.8,6.9,115.4,0.7,0.678,0.994,0.001,0.008,27.0
59,2020-03-18,59,Rest of population,6073853.3,6020947.4,115.3,37725.9,0.0,52922.6,1024.3,37661.8,122.2,17.7,15180.0,0.0,1.0,0.0,2.807,4994.992,0.0,0.0,0.0,1890.29,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,28.0
60,2020-03-19,60,Rest of population,6073850.7,6015921.3,115.3,40592.0,0.0,57948.7,1024.3,40527.9,122.2,20.3,17337.3,0.0,1.0,0.0,2.807,5026.06,0.0,0.0,0.0,2157.344,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,41.0
61,2020-03-20,61,Rest of population,6073847.7,6010992.1,115.3,43056.3,0.0,62877.9,1024.3,42992.2,122.2,23.3,19799.3,0.0,1.0,0.0,2.807,4929.215,0.0,0.0,0.0,2461.986,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,54.0
62,2020-03-21,62,Rest of population,6073844.3,6006296.5,101.6,44939.1,0.0,67573.5,1024.3,44881.0,122.2,26.7,22608.8,0.0,1.0,0.0,2.807,4695.608,0.0,0.0,0.0,2809.462,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,75.0
63,2020-03-22,63,Rest of population,6073840.5,6001973.2,498.1,46054.4,0.0,71896.8,2952.9,45689.4,533.4,30.5,25812.9,0.0,1.0,1928.6,2.807,4323.357,411.2,313.8,411.2,3204.155,0.0,0.0,3.9,313.8,97.4,1518.4,16.5,0.797,0.989,0.001,0.012,98.0
64,2020-03-23,64,Rest of population,6073836.1,5998175.0,1266.8,46192.1,0.0,75695.0,4881.4,45147.8,1317.6,34.9,29468.9,0.0,1.0,1928.6,2.807,3798.149,784.2,687.1,784.2,3656.028,0.0,0.0,4.4,687.1,97.1,1492.5,17.9,0.812,0.988,0.001,0.012,120.0
65,2020-03-24,65,Rest of population,6073831.0,5995051.2,2478.9,45139.7,0.0,78818.8,8095.7,43037.9,2545.4,40.0,33640.2,0.0,1.0,3214.3,2.807,3123.832,1227.8,1066.4,1227.8,4171.208,0.0,0.0,5.0,1066.4,161.4,2446.7,31.9,0.825,0.987,0.001,0.013,122.0
66,2020-03-25,66,Rest of population,6073825.3,5991788.9,3747.5,43995.1,0.0,82081.1,11310.0,40778.8,3830.9,45.7,38041.3,0.0,1.0,3214.3,2.807,3262.285,1285.4,1124.4,1285.4,4401.122,0.0,0.0,5.8,1124.4,161.0,2410.3,33.9,0.835,0.986,0.001,0.014,153.0
67,2020-03-26,67,Rest of population,6073818.7,5988489.3,5063.0,42674.9,0.0,85380.7,14524.3,38296.9,5164.5,52.3,42654.5,0.0,1.0,3214.3,2.807,3299.611,1333.7,1172.9,1333.7,4613.262,0.0,0.0,6.6,1172.9,160.7,2379.8,35.5,0.843,0.985,0.001,0.014,191.0
68,2020-03-27,68,Rest of population,6073811.2,5985242.0,8039.0,41116.0,0.0,88628.0,21553.4,34106.1,8160.0,59.8,47453.2,0.0,1.0,7029.1,2.807,3247.226,2995.5,2644.6,2995.5,4798.614,0.0,0.0,7.5,2644.6,350.9,5154.2,80.2,0.849,0.985,0.001,0.015,231.0
69,2020-03-28,69,Rest of population,6073802.6,5982152.0,11233.8,39252.0,0.0,91718.0,28967.7,29417.2,11354.8,68.4,52398.6,0.0,1.0,7414.3,2.807,3090.006,3194.8,2824.9,3194.8,4945.44,0.0,0.0,8.6,2824.9,369.9,5414.4,85.7,0.851,0.984,0.001,0.015,264.0
70,2020-03-29,70,Rest of population,6073792.9,5979230.6,13671.8,37187.5,0.0,94639.4,34667.7,25199.2,13792.8,78.1,57374.8,0.0,1.0,5700.0,2.807,2921.46,2438.0,2153.5,2438.0,4976.2,0.0,0.0,9.8,2153.5,284.5,4174.0,65.3,0.85,0.985,0.0,0.016,300.0
71,2020-03-30,71,Rest of population,6073781.7,5976494.5,16038.4,35032.1,0.0,97375.5,40367.7,20962.2,16159.4,89.3,62255.1,0.0,1.0,5700.0,2.807,2736.054,2366.6,2081.6,2366.6,4880.316,0.0,0.0,11.2,2081.6,285.0,4219.2,62.9,0.843,0.985,0.0,0.016,359.0
72,2020-03-31,72,Rest of population,6073769.0,5974082.1,17810.6,32782.7,0.0,99787.9,44781.9,17161.7,17931.6,102.0,66904.1,0.0,1.0,4414.3,2.807,2412.418,1772.2,1551.1,1772.2,4649.026,0.0,0.0,12.7,1551.1,221.1,3305.8,46.7,0.836,0.986,0.0,0.016,433.0
73,2020-04-01,73,Rest of population,6073754.4,5972031.3,19433.4,30538.5,0.0,101838.7,50040.5,13462.3,19961.5,116.6,71184.6,0.0,1.0,5258.6,2.807,2050.77,2029.9,1765.9,2029.9,4280.469,0.0,0.0,14.5,1765.9,263.9,3989.5,53.0,0.827,0.987,0.0,0.017,488.0
74,2020-04-02,74,Rest of population,6073737.8,5970302.2,20677.4,28490.6,0.0,103567.8,55668.9,10357.7,21981.9,133.2,74945.1,0.0,1.0,5628.4,2.807,1729.187,2020.5,1736.9,2020.5,3760.47,0.0,0.0,16.6,1736.9,283.5,4366.3,51.6,0.81,0.988,0.0,0.017,536.0
75,2020-04-03,75,Rest of population,6073718.9,5968895.4,20145.7,26785.6,0.0,104974.6,57759.0,9130.3,22665.9,152.1,78037.9,0.0,1.0,2090.1,2.807,1406.745,684.0,578.2,684.0,3092.843,0.0,0.0,18.9,578.2,105.7,1663.3,17.0,0.786,0.99,0.0,0.017,591.0
76,2020-04-04,76,Rest of population,6073697.3,5967775.3,19477.4,24654.2,0.0,106094.7,59792.1,7611.0,23270.2,173.7,81267.8,0.0,1.0,2033.1,2.807,1120.16,604.4,501.1,604.4,3229.922,0.0,0.0,21.6,501.1,103.3,1656.6,14.5,0.759,0.991,0.0,0.017,666.0
77,2020-04-05,77,Rest of population,6073672.6,5966926.0,18692.1,22211.9,0.0,106944.0,61806.4,5897.7,23805.4,198.4,84534.7,0.0,1.0,2014.3,2.807,849.296,535.1,432.4,535.1,3266.878,0.0,0.0,24.7,432.4,102.7,1681.4,12.2,0.724,0.993,0.0,0.018,715.0
78,2020-04-06,78,Rest of population,6073644.5,5966449.4,16247.2,19445.4,0.0,107420.6,64013.6,5341.5,24326.3,226.5,87749.7,0.0,1.0,2207.1,2.807,476.57,520.9,407.9,520.9,3215.013,0.0,0.0,28.1,407.9,113.0,1883.9,11.2,0.682,0.994,0.0,0.018,765.0
79,2020-04-07,79,Rest of population,6073612.4,5966029.1,13581.8,16774.2,0.0,107840.9,66432.0,5093.9,24823.9,258.6,90809.1,0.0,1.0,2418.4,2.807,420.329,497.7,373.4,497.7,3059.353,0.0,0.0,32.1,373.4,124.3,2110.4,9.8,0.627,0.995,0.0,0.018,821.0
80,2020-04-08,80,Rest of population,6073575.7,5965678.3,11450.3,14195.9,0.0,108191.7,68006.1,4446.6,25106.3,295.3,93701.6,0.0,1.0,1574.1,2.807,350.791,282.4,201.2,282.4,2892.478,0.0,0.0,36.6,201.2,81.2,1399.9,5.0,0.564,0.996,0.0,0.018,895.0
81,2020-04-09,81,Rest of population,6073533.9,5965405.8,9390.3,11717.6,0.0,108464.2,69684.8,3832.9,25389.4,337.1,96410.5,0.0,1.0,1678.7,2.807,272.417,283.1,196.4,283.1,2708.912,0.0,0.0,41.8,196.4,86.7,1504.3,4.8,0.533,0.997,0.0,0.018,948.0
82,2020-04-10,82,Rest of population,6073489.8,5965158.9,7894.8,9532.0,0.0,108711.1,71354.9,3010.2,25648.6,381.2,98799.0,0.0,1.0,1670.1,2.807,246.976,259.1,172.7,259.1,2388.486,0.0,0.0,44.1,172.7,86.4,1510.9,4.0,0.488,0.997,0.0,0.018,1002.0
83,2020-04-11,83,Rest of population,6073443.6,5964923.2,6103.9,7691.0,0.0,108946.8,72921.8,2780.1,25867.3,427.4,100829.4,0.0,1.0,1566.9,2.807,235.642,218.8,137.5,218.8,2030.426,0.0,0.0,46.2,137.5,81.2,1432.9,2.9,0.425,0.998,0.0,0.018,1036.0
84,2020-04-12,84,Rest of population,6073395.5,5964717.2,4309.8,6136.9,0.0,109152.8,74456.1,2818.9,26073.7,475.5,102541.4,0.0,1.0,1534.3,2.807,206.043,206.4,126.8,206.4,1712.033,0.0,0.0,48.1,126.8,79.6,1408.0,2.6,0.401,0.998,0.0,0.018,1106.0
85,2020-04-13,85,Rest of population,6073346.0,5964539.2,3825.9,4872.6,0.0,109330.8,75917.5,2009.7,26266.9,525.0,103934.2,0.0,1.0,1461.4,2.807,177.984,193.2,117.4,193.2,1392.789,0.0,0.0,49.6,117.4,75.8,1343.3,2.4,0.389,0.998,0.0,0.018,1138.0
86,2020-04-14,86,Rest of population,6073296.1,5964398.8,3398.3,3854.0,0.0,109471.2,77270.5,1386.8,26437.7,574.9,105043.3,0.0,1.0,1353.0,2.807,140.381,170.7,100.5,170.7,1109.048,0.0,0.0,49.9,100.5,70.3,1248.8,1.9,0.358,0.998,0.0,0.018,1174.0
87,2020-04-15,87,Rest of population,6073247.2,5964269.0,3050.1,3094.1,0.0,109601.0,78779.3,951.7,26619.4,623.8,105884.1,0.0,1.0,1508.7,2.807,129.859,181.7,103.3,181.7,840.871,0.0,0.0,48.9,103.3,78.4,1398.0,1.9,0.324,0.999,0.0,0.018,1239.0
88,2020-04-16,88,Rest of population,6073200.6,5964048.9,2669.1,2795.8,0.0,109821.1,79975.0,984.7,26754.1,670.4,106356.0,0.0,1.0,1195.7,2.807,220.06,134.7,72.5,134.7,471.842,0.0,0.0,46.6,72.5,62.2,1113.8,1.2,0.274,0.999,0.0,0.018,1281.0
89,2020-04-17,89,Rest of population,6073157.8,5963882.0,2302.6,2503.7,0.0,109988.0,81117.1,995.5,26880.2,713.2,106772.1,0.0,1.0,1142.1,2.807,166.946,126.2,66.7,126.2,416.159,0.0,0.0,42.9,66.7,59.4,1065.5,1.0,0.258,0.999,0.0,0.018,1327.0
90,2020-04-18,90,Rest of population,6073120.1,5963756.0,2148.4,2244.6,0.0,110114.0,82248.6,869.1,27005.6,750.9,107119.4,0.0,1.0,1131.4,2.807,125.933,125.4,66.5,125.4,347.311,0.0,0.0,37.7,66.5,58.9,1055.3,1.0,0.261,0.999,0.0,0.018,1368.0
91,2020-04-19,91,Rest of population,6073089.1,5963709.7,1989.4,1990.2,0.0,110160.3,83425.5,749.2,27127.0,781.9,107389.2,0.0,1.0,1177.0,2.807,46.299,121.3,60.0,121.3,269.715,0.0,0.0,31.0,60.0,61.3,1103.5,0.8,0.201,0.999,0.0,0.018,1393.0
92,2020-04-20,92,Rest of population,6073056.7,5963607.2,1848.6,1815.9,0.0,110262.8,84618.8,0.0,27242.8,814.3,107633.7,0.0,1.0,1193.2,2.807,102.552,115.8,53.6,115.8,244.526,0.0,0.0,32.4,53.6,62.2,1123.3,0.5,0.148,1.0,0.0,0.018,1429.0
93,2020-04-21,93,Rest of population,6073024.0,5963502.8,1745.6,1654.2,0.0,110367.2,85842.5,0.0,27356.3,847.0,107867.0,0.0,1.0,1223.7,2.807,104.361,113.6,49.8,113.6,233.304,0.0,0.0,32.7,49.8,63.8,1155.3,0.4,0.106,1.0,0.0,0.018,1478.0
