days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
0,2020-07-22,0,Hospitals,86550.0,86549.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-07-23,1,Hospitals,86550.0,86549.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-07-24,2,Hospitals,86550.0,86549.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-07-25,3,Hospitals,86550.0,86549.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-07-26,4,Hospitals,86550.0,86548.5,0.0,1.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-27,5,Hospitals,86550.0,86548.1,0.0,1.9,0.9,0.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-28,6,Hospitals,86550.0,86547.6,0.0,2.4,1.4,0.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-29,7,Hospitals,86550.0,86547.2,0.0,2.8,1.8,0.0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-30,8,Hospitals,86550.0,86546.5,0.0,3.5,2.5,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-31,9,Hospitals,86550.0,86545.7,0.0,4.3,3.3,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-08-01,10,Hospitals,86550.0,86544.6,0.0,5.4,4.4,0.0,5.4,0.0,0.0,0.0,0.0,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-08-02,11,Hospitals,86550.0,86543.4,0.0,6.5,5.6,0.0,6.5,0.0,0.0,0.1,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-08-03,12,Hospitals,86550.0,86541.8,0.0,8.0,7.2,0.0,8.0,0.0,0.0,0.2,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-08-04,13,Hospitals,86550.0,86539.9,0.0,9.8,9.1,0.0,9.8,0.0,0.0,0.3,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-08-05,14,Hospitals,86550.0,86537.5,0.0,12.1,11.5,0.0,12.1,0.0,0.0,0.4,0.0,1.0,0.0,2.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-08-06,15,Hospitals,86550.0,86534.6,0.0,14.8,14.4,0.0,14.8,0.0,0.0,0.5,0.0,1.0,0.0,2.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-08-07,16,Hospitals,86550.0,86531.1,0.0,18.2,17.9,0.0,18.2,0.0,0.0,0.7,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-08-08,17,Hospitals,86550.0,86526.7,0.0,22.3,22.3,0.0,22.3,0.0,0.0,1.0,0.0,1.0,0.0,4.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-08-09,18,Hospitals,86550.0,86521.4,0.0,27.4,27.6,0.0,27.4,0.0,0.0,1.2,0.0,1.0,0.0,5.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-08-10,19,Hospitals,86550.0,86514.8,0.0,33.7,34.2,0.0,33.7,0.0,0.0,1.6,0.0,1.0,0.0,6.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-08-11,20,Hospitals,86550.0,86506.7,0.0,41.3,42.3,0.0,41.3,0.0,0.0,2.0,0.0,1.0,0.0,8.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-08-12,21,Hospitals,86550.0,86496.8,0.0,50.7,52.2,0.0,50.7,0.0,0.0,2.5,0.0,1.0,0.0,9.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
22,2020-08-13,22,Hospitals,86550.0,86484.6,0.0,62.3,64.4,0.0,62.3,0.0,0.0,3.2,0.0,1.0,0.0,12.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
23,2020-08-14,23,Hospitals,86550.0,86469.6,0.0,76.4,79.4,0.0,76.4,0.0,0.0,4.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
24,2020-08-15,24,Hospitals,86550.0,86451.2,0.0,93.8,97.8,0.0,93.8,0.0,0.0,4.9,0.0,1.0,0.0,18.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
25,2020-08-16,25,Hospitals,86550.0,86428.7,0.0,115.2,120.3,0.0,115.2,0.0,0.0,6.1,0.0,1.0,0.0,22.5,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
26,2020-08-17,26,Hospitals,86550.0,86401.0,0.0,141.4,148.0,0.0,141.4,0.0,0.0,7.6,0.0,1.0,0.0,27.7,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
27,2020-08-18,27,Hospitals,86550.0,86367.0,0.0,173.6,182.0,0.0,173.6,0.0,0.0,9.4,0.0,1.0,0.0,34.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
28,2020-08-19,28,Hospitals,86550.0,86325.3,0.0,213.1,223.7,0.0,213.1,0.0,0.0,11.6,0.0,1.0,0.0,41.7,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
29,2020-08-20,29,Hospitals,86550.0,86274.1,0.0,261.5,274.9,0.0,261.5,0.0,0.0,14.3,0.0,1.0,0.0,51.2,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003
30,2020-08-21,30,Hospitals,86550.0,86211.3,0.0,321.0,337.7,0.0,321.0,0.0,0.0,17.7,0.0,1.0,0.0,62.8,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004
31,2020-08-22,31,Hospitals,86550.0,86134.2,0.0,394.0,414.8,0.0,394.0,0.0,0.0,21.7,0.0,1.0,0.0,77.1,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005
32,2020-08-23,32,Hospitals,86550.0,86039.7,0.0,483.5,509.3,0.0,483.5,0.0,0.0,26.8,0.0,1.0,0.0,94.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006
33,2020-08-24,33,Hospitals,86550.0,85923.6,0.0,593.4,625.4,0.0,593.4,0.0,0.0,32.9,0.0,1.0,0.0,116.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007
34,2020-08-25,34,Hospitals,86550.0,85781.3,0.0,728.2,767.7,0.0,728.2,0.0,0.0,40.5,0.0,1.0,0.0,142.3,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009
35,2020-08-26,35,Hospitals,86550.0,85606.7,0.0,893.4,942.3,0.0,893.4,0.0,0.0,49.8,0.0,1.0,0.0,174.6,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011
36,2020-08-27,36,Hospitals,86549.9,85392.7,0.0,1096.1,1156.3,0.0,1096.1,0.0,0.1,61.2,0.0,1.0,0.0,214.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.013
37,2020-08-28,37,Hospitals,86549.9,85130.3,0.0,1344.4,1418.7,0.0,1344.4,0.0,0.1,75.2,0.0,1.0,0.0,262.4,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.016
38,2020-08-29,38,Hospitals,86549.9,84808.8,0.0,1648.8,1740.2,0.0,1648.8,0.0,0.1,92.4,0.0,1.0,0.0,321.5,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.02
39,2020-08-30,39,Hospitals,86549.9,84414.9,0.0,2021.5,2134.1,0.0,2021.5,0.0,0.1,113.5,0.0,1.0,0.0,393.8,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.025
40,2020-08-31,40,Hospitals,86549.9,83932.8,0.0,2477.7,2616.2,0.0,2477.7,0.0,0.1,139.4,0.0,1.0,0.0,482.1,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.03
41,2020-09-01,41,Hospitals,86549.8,83343.0,0.0,3035.7,3206.0,0.0,3035.7,0.0,0.2,171.1,0.0,1.0,0.0,589.8,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.037
42,2020-09-02,42,Hospitals,86549.8,82621.9,0.0,3717.7,3927.1,0.0,3717.7,0.0,0.2,210.2,0.0,1.0,0.0,721.1,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.045
43,2020-09-03,43,Hospitals,86549.7,81741.3,0.0,4550.4,4807.7,0.0,4550.4,0.0,0.3,258.0,0.0,0.9,0.0,880.6,0.0,0.0,0.0,47.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.056
44,2020-09-04,44,Hospitals,86549.7,80667.2,0.0,5565.7,5881.8,0.0,5565.7,0.0,0.3,316.8,0.0,0.9,0.0,1074.1,0.0,0.0,0.0,58.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.068
45,2020-09-05,45,Hospitals,86549.6,79465.3,0.0,6695.4,7083.7,0.0,6695.4,0.0,0.4,388.9,0.0,0.9,0.0,1201.9,0.0,0.0,0.0,72.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.082
46,2020-09-06,46,Hospitals,86549.5,78133.5,0.0,7938.6,8415.5,0.0,7938.6,0.0,0.5,477.3,0.0,0.9,0.0,1331.8,0.0,0.0,0.0,88.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.097
47,2020-09-07,47,Hospitals,86549.4,76675.1,0.0,9288.5,9873.9,0.0,9288.5,0.0,0.6,585.9,0.0,0.9,0.0,1458.5,0.0,0.0,0.0,108.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.114
48,2020-09-08,48,Hospitals,86549.2,75100.8,0.0,10729.5,11448.2,0.0,10729.5,0.0,0.8,719.0,0.0,0.9,0.0,1574.3,0.0,0.0,0.0,133.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.132
49,2020-09-09,49,Hospitals,86549.1,73456.4,0.0,12210.5,13092.6,0.0,12210.5,0.0,0.9,882.2,0.0,0.8,0.0,1644.4,0.0,0.0,0.0,163.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.151
50,2020-09-10,50,Hospitals,86548.9,71797.9,0.0,13668.6,14751.1,0.0,13668.6,0.0,1.1,1082.3,0.0,0.8,0.0,1658.5,0.0,0.0,0.0,200.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.17
51,2020-09-11,51,Hospitals,86548.6,70191.4,0.0,15029.5,16357.6,0.0,15029.5,0.0,1.4,1327.7,0.0,0.8,0.0,1606.5,0.0,0.0,0.0,245.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.189
52,2020-09-12,52,Hospitals,86548.3,68712.1,0.0,16208.0,17836.9,0.0,16208.0,0.0,1.7,1628.2,0.0,0.8,0.0,1479.4,0.0,0.0,0.0,300.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.206
53,2020-09-13,53,Hospitals,86547.9,67444.0,0.0,17107.6,19105.0,0.0,17107.6,0.0,2.1,1996.3,0.0,0.8,0.0,1268.1,0.0,0.0,0.0,368.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.221
54,2020-09-14,54,Hospitals,86547.4,66473.7,0.0,17626.9,20075.3,0.0,17626.9,0.0,2.6,2446.8,0.0,0.8,0.0,970.3,0.0,0.0,0.0,450.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.232
55,2020-09-15,55,Hospitals,86546.8,65426.1,0.0,18122.9,21122.9,0.0,18122.9,0.0,3.2,2997.9,0.0,0.8,0.0,1047.7,0.0,0.0,0.0,551.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.244
56,2020-09-16,56,Hospitals,86546.1,64315.1,0.0,18570.3,22233.9,0.0,18570.3,0.0,3.9,3660.8,0.0,0.7,0.0,1111.0,0.0,0.0,0.0,662.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.257
57,2020-09-17,57,Hospitals,86545.2,63159.1,0.0,18939.4,23389.9,0.0,18939.4,0.0,4.8,4446.8,0.0,0.7,0.0,1156.0,0.0,0.0,0.0,786.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.27
58,2020-09-18,58,Hospitals,86544.1,61980.7,0.0,19197.0,24568.3,0.0,19197.0,0.0,5.9,5366.4,0.0,0.7,0.0,1178.3,0.0,0.0,0.0,919.6,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.284
59,2020-09-19,59,Hospitals,86542.8,60782.7,0.0,19331.4,25766.3,0.0,19331.4,0.0,7.2,6428.7,0.0,0.7,0.0,1198.0,0.0,0.0,0.0,1062.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.298
60,2020-09-20,60,Hospitals,86541.2,59569.1,0.0,19334.4,26979.9,0.0,19334.4,0.0,8.8,7637.6,0.0,0.7,0.0,1213.6,0.0,0.0,0.0,1208.9,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.312
61,2020-09-21,61,Hospitals,86539.2,58345.6,0.0,19202.6,28203.4,0.0,19202.6,0.0,10.8,8990.9,0.0,0.7,0.0,1223.5,0.0,0.0,0.0,1353.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.326
62,2020-09-22,62,Hospitals,86536.7,57119.9,0.0,18937.8,29429.1,0.0,18937.8,0.0,13.3,10479.0,0.0,0.7,0.0,1225.8,0.0,0.0,0.0,1488.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.34
63,2020-09-23,63,Hospitals,86533.7,55899.7,0.0,18550.3,30649.3,0.0,18550.3,0.0,16.3,12083.7,0.0,0.6,0.0,1220.2,0.0,0.0,0.0,1604.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.354
64,2020-09-24,64,Hospitals,86530.0,54693.0,0.0,18059.5,31856.0,0.0,18059.5,0.0,20.0,13777.5,0.0,0.6,0.0,1206.7,0.0,0.0,0.0,1693.8,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.368
65,2020-09-25,65,Hospitals,86525.5,53507.3,0.0,17495.4,33041.7,0.0,17495.4,0.0,24.5,15522.7,0.0,0.6,0.0,1185.6,0.0,0.0,0.0,1745.2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.382
66,2020-09-26,66,Hospitals,86520.0,52349.9,0.0,16853.1,34199.1,0.0,16853.1,0.0,30.0,17317.0,0.0,0.6,0.0,1157.5,0.0,0.0,0.0,1794.3,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.395
67,2020-09-27,67,Hospitals,86513.3,51226.4,0.0,16131.3,35322.6,0.0,16131.3,0.0,36.7,19155.6,0.0,0.6,0.0,1123.4,0.0,0.0,0.0,1838.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.408
68,2020-09-28,68,Hospitals,86505.4,50141.4,0.0,15333.3,36407.6,0.0,15333.3,0.0,44.6,21030.8,0.0,0.6,0.0,1085.0,0.0,0.0,0.0,1875.2,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.421
69,2020-09-29,69,Hospitals,86496.2,49097.2,0.0,14467.6,37451.8,0.0,14467.6,0.0,53.8,22931.4,0.0,0.6,0.0,1044.2,0.0,0.0,0.0,1900.7,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.433
70,2020-09-30,70,Hospitals,86485.6,48096.2,0.0,13544.0,38452.8,0.0,13544.0,0.0,64.4,24845.4,0.0,0.6,0.0,1001.0,0.0,0.0,0.0,1914.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.445
71,2020-10-01,71,Hospitals,86473.5,47140.7,0.0,12573.1,39408.3,0.0,12573.1,0.0,76.5,26759.6,0.0,0.5,0.0,955.5,0.0,0.0,0.0,1914.3,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.456
72,2020-10-02,72,Hospitals,86459.9,46232.9,0.0,11566.2,40316.1,0.0,11566.2,0.0,90.1,28660.8,0.0,0.5,0.0,907.8,0.0,0.0,0.0,1901.2,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.466
73,2020-10-03,73,Hospitals,86445.0,45374.4,0.0,10534.8,41174.6,0.0,10534.8,0.0,105.0,30535.8,0.0,0.5,0.0,858.5,0.0,0.0,0.0,1875.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.476
74,2020-10-04,74,Hospitals,86428.9,44566.2,0.0,9490.2,41982.8,0.0,9490.2,0.0,121.1,32372.5,0.0,0.5,0.0,808.1,0.0,0.0,0.0,1836.6,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.486
75,2020-10-05,75,Hospitals,86412.0,43765.0,0.0,8486.4,42784.0,0.0,8486.4,0.0,138.0,34160.5,0.0,0.5,0.0,801.2,0.0,0.0,0.0,1788.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.495
76,2020-10-06,76,Hospitals,86394.5,42976.9,0.0,7524.8,43572.1,0.0,7524.8,0.0,155.5,35892.7,0.0,0.5,0.0,788.1,0.0,0.0,0.0,1732.2,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.504
77,2020-10-07,77,Hospitals,86376.5,42207.6,0.0,6607.6,44341.4,0.0,6607.6,0.0,173.5,37561.3,0.0,0.5,0.0,769.4,0.0,0.0,0.0,1668.6,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.513
78,2020-10-08,78,Hospitals,86358.1,41462.2,0.0,5737.5,45086.8,0.0,5737.5,0.0,191.9,39158.4,0.0,0.5,0.0,745.4,0.0,0.0,0.0,1597.1,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.522
79,2020-10-09,79,Hospitals,86339.3,40742.6,0.0,4920.1,45806.4,0.0,4920.1,0.0,210.7,40676.5,0.0,0.5,0.0,719.5,0.0,0.0,0.0,1518.1,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.531
80,2020-10-10,80,Hospitals,86320.2,40050.6,0.0,4160.7,46498.4,0.0,4160.7,0.0,229.8,42108.9,0.0,0.5,0.0,692.1,0.0,0.0,0.0,1432.4,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.539
81,2020-10-11,81,Hospitals,86301.1,39387.3,0.0,3463.9,47161.7,0.0,3463.9,0.0,248.9,43449.9,0.0,0.5,0.0,663.3,0.0,0.0,0.0,1341.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.546
82,2020-10-12,82,Hospitals,86281.9,38753.6,0.0,2833.5,47795.4,0.0,2833.5,0.0,268.1,44694.8,0.0,0.4,0.0,633.6,0.0,0.0,0.0,1244.8,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.554
83,2020-10-13,83,Hospitals,86262.8,38150.1,0.0,2272.8,48398.9,0.0,2272.8,0.0,287.2,45839.9,0.0,0.4,0.0,603.5,0.0,0.0,0.0,1145.1,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.561
84,2020-10-14,84,Hospitals,86244.0,37576.6,0.0,1784.6,48972.4,0.0,1784.6,0.0,306.0,46882.9,0.0,0.4,0.0,573.6,0.0,0.0,0.0,1043.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.568
85,2020-10-15,85,Hospitals,86225.6,37051.9,0.0,1351.2,49497.1,0.0,1351.2,0.0,324.4,47822.5,0.0,0.4,0.0,524.7,0.0,0.0,0.0,939.6,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.574
86,2020-10-16,86,Hospitals,86207.7,36571.8,0.0,973.2,49977.2,0.0,973.2,0.0,342.3,48662.8,0.0,0.4,0.0,480.1,0.0,0.0,0.0,840.2,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.58
87,2020-10-17,87,Hospitals,86190.4,36132.0,0.0,650.6,50417.0,0.0,650.6,0.0,359.6,49407.8,0.0,0.4,0.0,439.8,0.0,0.0,0.0,745.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.585
88,2020-10-18,88,Hospitals,86173.7,35728.1,0.0,383.6,50820.9,0.0,383.6,0.0,376.3,50062.0,0.0,0.4,0.0,403.8,0.0,0.0,0.0,654.2,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.59
89,2020-10-19,89,Hospitals,86157.6,35350.8,0.0,176.8,51198.2,0.0,176.8,0.0,392.4,50630.0,0.0,0.4,0.0,377.3,0.0,0.0,0.0,568.1,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.594
90,2020-10-20,90,Hospitals,86142.4,34998.8,0.0,26.4,51550.2,0.0,26.4,0.0,407.6,51117.2,0.0,0.4,0.0,352.0,0.0,0.0,0.0,487.1,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.598
91,2020-10-21,91,Hospitals,86128.1,34599.0,0.0,0.0,51878.1,0.0,0.0,0.0,421.9,51529.1,0.0,0.4,0.0,327.9,0.0,0.0,0.0,411.9,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.602
92,2020-10-22,92,Hospitals,86114.6,34242.6,0.0,0.0,52183.4,0.0,0.0,0.0,435.4,51872.1,0.0,0.4,0.0,305.3,0.0,0.0,0.0,343.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.606
93,2020-10-23,93,Hospitals,86102.2,33949.6,0.0,0.0,52468.0,0.0,0.0,0.0,447.8,52152.6,0.0,0.4,0.0,284.6,0.0,0.0,0.0,280.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.609
94,2020-10-24,94,Hospitals,86090.7,33683.7,0.0,29.4,52733.9,0.0,29.4,0.0,459.3,52377.6,0.0,0.4,0.0,265.9,0.0,0.0,0.0,225.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.613
95,2020-10-25,95,Hospitals,86080.3,33433.7,0.0,92.2,52983.9,0.0,92.2,0.0,469.7,52554.3,0.0,0.4,0.0,250.0,0.0,0.0,0.0,176.7,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.616
96,2020-10-26,96,Hospitals,86070.8,33198.4,0.0,184.3,53219.2,0.0,184.3,0.0,479.2,52688.1,0.0,0.4,0.0,235.3,0.0,0.0,0.0,133.8,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.618
97,2020-10-27,97,Hospitals,86062.4,32977.0,0.0,301.0,53440.6,0.0,301.0,0.0,487.6,52784.4,0.0,0.4,0.0,221.4,0.0,0.0,0.0,96.4,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.621
98,2020-10-28,98,Hospitals,86055.0,32768.2,0.0,437.9,53649.4,0.0,437.9,0.0,495.0,52848.9,0.0,0.4,0.0,208.8,0.0,0.0,0.0,64.4,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.623
99,2020-10-29,99,Hospitals,86048.4,32574.0,0.0,587.6,53843.6,0.0,587.6,0.0,501.6,52886.8,0.0,0.4,0.0,194.2,0.0,0.0,0.0,38.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.626
